Property ID,Property Address,Borough,Neighborhood,Property Manager,Tenant ID,Tenant Name,Tenant Category,Tenant Status,Monthly Rent,Latest AR Month,Latest Outstanding Balance,Latest Aging Bucket,Latest Collection Priority,Total Outstanding Balance,Months With Balance,High or Critical Months,AR Risk Status
PROP-0026,94 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Jordan Lee,TEN-00320,Pioneer Holdings 320,Residential,Active,2494.78,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00321,Sterling Market 321,Residential,Active,15136.48,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00323,Apex Clinic 323,Office/Services,Month-to-Month,2047.99,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00325,Urban Retail 325,Residential,Month-to-Month,2461.5,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00326,Vista Partners 326,Residential,Active,1415.11,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00327,Beacon Holdings 327,Residential,Active,4570.72,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00331,Apex Retail 331,Residential,Active,3230.51,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00333,Beacon Partners 333,Residential,Active,3374.92,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00334,Atlas Holdings 334,Residential,Active,8273.57,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00335,Vista Clinic 335,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00336,Parkside Clinic 336,Residential,Active,21149.06,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00338,Beacon Clinic 338,Office/Services,Active,9706.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00342,Summit Holdings 342,Residential,Active,9121.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00343,Parkside Pharmacy 343,Residential,Active,5673.89,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00344,Cornerstone Pharmacy 344,Residential,Active,9501.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00345,Urban Partners 345,Residential,Renewal Risk,8948.01,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00347,Cornerstone Clinic 347,Residential,Month-to-Month,942.93,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00348,Beacon Partners 348,Residential,Active,15020.67,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0029,3435 GUIDER AVENUE,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00354,Metro Pharmacy 354,Retail,Active,1292.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0029,3435 GUIDER AVENUE,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00355,Pioneer Cafe 355,Residential,Active,4196.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00357,Evergreen Holdings 357,Healthcare,Active,6449.49,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00359,Sterling Partners 359,Residential,Active,2373.64,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00360,Apex Studio 360,Healthcare,Active,1503.85,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00361,Liberty Group 361,Residential,Active,4804.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00362,Parkside Labs 362,Office/Services,Active,3220.86,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00364,Metro Cafe 364,Fitness/Wellness,Active,3065.22,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00369,Beacon Cafe 369,Residential,Active,13376.81,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00371,Northstar Partners 371,Retail,Active,7069.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00372,Cedar Design 372,Residential,Active,14201.74,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00374,Brightline Studio 374,Residential,Renewal Risk,36910.34,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00379,Brightline Pharmacy 379,Retail,Active,30678.07,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00382,Summit Fitness 382,Residential,Active,1472.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00383,Apex Cafe 383,Residential,Active,1220.13,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00385,Urban Market 385,Healthcare,Active,1478.79,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00387,Hudson Pharmacy 387,Residential,Active,3000.84,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00390,Cedar Cafe 390,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00392,Sterling Holdings 392,Residential,Active,3779.19,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00393,Urban Market 393,Residential,Active,59755.11,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00394,Apex Group 394,Retail,Active,197363.01,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00396,Sterling Studio 396,Residential,Active,47914.74,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00398,Evergreen Clinic 398,Residential,Active,21709.51,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00400,Brightline Group 400,Residential,Active,57528.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00401,Sterling Design 401,Residential,Active,22977.38,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00403,Cedar Consulting 403,Residential,Active,22285.88,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00406,Vista Pharmacy 406,Residential,Active,1781.31,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00407,Parkside Clinic 407,Residential,Active,58054.53,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00408,Harbor Holdings 408,Residential,Active,32293.15,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00409,Metro Group 409,Residential,Active,51925.19,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00410,Liberty Services 410,Residential,Active,60618.63,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00411,Cornerstone Labs 411,Retail,Active,8593.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00413,Pioneer Fitness 413,Residential,Active,15915.97,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00417,Liberty Labs 417,Residential,Active,17592.14,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00418,Evergreen Design 418,Residential,Active,102438.66,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0035,2833 FORD STREET,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00421,Cornerstone Fitness 421,Residential,Active,2674.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0035,2833 FORD STREET,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00423,Cedar Retail 423,Residential,Active,1577.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0035,2833 FORD STREET,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00424,Northstar Services 424,Food & Beverage,Active,2624.84,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00427,Brightline Group 427,Residential,Active,13540.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00428,Cedar Partners 428,Retail,Active,52922.79,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00430,Summit Holdings 430,Residential,Active,8382.85,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00431,Beacon Consulting 431,Residential,Active,33555.69,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00432,Cedar Partners 432,Office/Services,Active,18402.59,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00433,Cedar Pharmacy 433,Residential,Active,16077.83,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00434,Liberty Group 434,Residential,Active,29583.7,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00436,Hudson Market 436,Retail,Active,5633.95,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00437,Harbor Design 437,Residential,Active,4218.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00440,Parkside Consulting 440,Retail,Active,18931.34,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00441,Vista Studio 441,Residential,Active,5825.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00443,Brightline Labs 443,Office/Services,Active,72096.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00446,Atlas Cafe 446,Residential,Active,31309.95,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00447,Cornerstone Holdings 447,Residential,Active,27532.19,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00448,Urban Market 448,Residential,Active,47791.53,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00449,Pioneer Clinic 449,Residential,Active,12635.47,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00450,Pioneer Services 450,Residential,Active,17682.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00451,Urban Services 451,Retail,Active,9489.04,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00452,Cornerstone Consulting 452,Residential,Active,11961.43,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0038,950 41 STREET,Brooklyn,BOROUGH PARK,Riley Chen,TEN-00455,Brightline Labs 455,Food & Beverage,Active,7340.09,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0038,950 41 STREET,Brooklyn,BOROUGH PARK,Riley Chen,TEN-00456,Harbor Pharmacy 456,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0038,950 41 STREET,Brooklyn,BOROUGH PARK,Riley Chen,TEN-00457,Atlas Fitness 457,Residential,Active,5842.67,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0038,950 41 STREET,Brooklyn,BOROUGH PARK,Riley Chen,TEN-00458,Vista Consulting 458,Office/Services,Active,5206.68,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0038,950 41 STREET,Brooklyn,BOROUGH PARK,Riley Chen,TEN-00461,Vista Partners 461,Residential,Active,1046.48,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0039,1972 OCEAN AVENUE,Brooklyn,MIDWOOD,Drew Thompson,TEN-00463,Apex Studio 463,Office/Services,Active,9693.63,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0039,1972 OCEAN AVENUE,Brooklyn,MIDWOOD,Drew Thompson,TEN-00464,Beacon Group 464,Healthcare,Active,2312.72,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0039,1972 OCEAN AVENUE,Brooklyn,MIDWOOD,Drew Thompson,TEN-00465,Sterling Holdings 465,Residential,Active,10136.98,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00466,Hudson Retail 466,Residential,Active,14018.47,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00468,Liberty Services 468,Food & Beverage,Active,30267.43,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00469,Northstar Design 469,Healthcare,Active,12066.35,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00470,Brightline Clinic 470,Residential,Active,22451.31,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00471,Atlas Pharmacy 471,Residential,Active,2989.37,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00474,Hudson Cafe 474,Residential,Active,6852.44,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00475,Parkside Services 475,Residential,Active,8345.29,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00477,Brightline Design 477,Residential,Active,3709.77,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00478,Urban Consulting 478,Office/Services,Active,11410.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00479,Harbor Retail 479,Residential,Active,4021.41,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00480,Metro Cafe 480,Office/Services,Active,21653.79,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00481,Northstar Fitness 481,Residential,Active,24289.29,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00482,Pioneer Studio 482,Food & Beverage,Active,9979.34,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00483,Apex Pharmacy 483,Office/Services,Active,14341.81,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00485,Hudson Services 485,Residential,Active,11062.6,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00486,Cornerstone Market 486,Residential,Active,6722.06,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00487,Hudson Studio 487,Residential,Active,13491.51,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00488,Brightline Partners 488,Residential,Active,15168.12,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00489,Apex Design 489,Residential,Active,21590.33,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00490,Summit Holdings 490,Healthcare,Active,28191.97,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00492,Harbor Studio 492,Residential,Active,49836.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00493,Cedar Studio 493,Residential,Active,18769.25,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00496,Pioneer Group 496,Residential,Active,1184.03,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00497,Cornerstone Fitness 497,Residential,Active,2950.26,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00498,Summit Group 498,Residential,Active,9371.48,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00499,Apex Cafe 499,Residential,Active,29234.43,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00500,Atlas Design 500,Healthcare,Active,3408.17,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00502,Liberty Consulting 502,Residential,Active,1342.64,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00503,Urban Labs 503,Residential,Active,6927.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00506,Parkside Consulting 506,Residential,Active,9837.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00507,Northstar Group 507,Residential,Active,3622.61,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00508,Metro Clinic 508,Residential,Month-to-Month,3342.59,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00509,Metro Studio 509,Residential,Active,4761.57,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00510,Parkside Group 510,Residential,Active,6643.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00512,Metro Market 512,Residential,Active,5036.28,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0042,205 BLEECKER STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Casey Rivera,TEN-00516,Harbor Consulting 516,Residential,Active,2146.74,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00518,Cedar Clinic 518,Residential,Active,9762.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00519,Brightline Holdings 519,Food & Beverage,Active,1882.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00523,Apex Group 523,Residential,Active,2191.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00525,Hudson Retail 525,Residential,Active,2526.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00526,Hudson Fitness 526,Residential,Month-to-Month,2254.45,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0044,1019 SOUTHERN BOULEVARD,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-00530,Urban Fitness 530,Residential,Active,1751.72,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0044,1019 SOUTHERN BOULEVARD,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-00531,Atlas Studio 531,Residential,Active,953.53,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0044,1019 SOUTHERN BOULEVARD,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-00532,Sterling Consulting 532,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0044,1019 SOUTHERN BOULEVARD,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-00534,Sterling Group 534,Residential,Active,3637.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
