work_order_id,property_id,tenant_id,opened_date,closed_date,work_order_category,priority,status,sla_days,days_to_close,overdue_flag,estimated_cost,vendor_id,vendor_name,synthetic_record
WO-0002124,PROP-0100,TEN-01222,2025-05-24,2025-05-25,HVAC,Medium,Closed,7,1,False,125.55,VEND-004,Ace Plumbing,True
WO-0002125,PROP-0100,,2025-06-04,,Plumbing,Low,Open,14,,True,341.27,VEND-001,Rapid Repair Co,True
WO-0002126,PROP-0100,TEN-01225,2025-06-14,2025-06-20,Security,High,Closed,3,6,True,2864.7,VEND-009,Guardian Security,True
WO-0002127,PROP-0100,,2025-07-17,2025-07-18,Elevator,High,Closed,3,1,False,1529.79,VEND-003,Metro Mechanical,True
WO-0002128,PROP-0100,,2025-07-19,2025-07-21,Security,Low,Closed,14,2,False,162.35,VEND-005,Bright Electric,True
WO-0002129,PROP-0100,,2025-09-19,2025-09-22,Tenant Request,High,Closed,3,3,False,445.58,VEND-001,Rapid Repair Co,True
WO-0002130,PROP-0100,,2025-09-24,,Janitorial,Low,In Progress,14,,True,471.45,VEND-001,Rapid Repair Co,True
WO-0002131,PROP-0100,,2025-09-06,2025-09-19,Security,Low,Closed,14,13,False,378.35,VEND-010,FrontDesk Patrol,True
WO-0002132,PROP-0100,,2025-11-05,2025-11-06,Electrical,Low,Closed,14,1,False,626.77,VEND-009,Guardian Security,True
WO-0002133,PROP-0100,TEN-01225,2025-11-07,2025-11-11,Janitorial,Medium,Closed,7,4,False,701.9,VEND-010,FrontDesk Patrol,True
WO-0002134,PROP-0100,TEN-01225,2025-12-14,2025-12-21,Electrical,Medium,Closed,7,7,False,595.79,VEND-011,CleanCore Services,True
WO-0002135,PROP-0101,,2025-01-21,2025-01-22,Plumbing,Medium,Closed,7,1,False,1557.7,VEND-011,CleanCore Services,True
WO-0002136,PROP-0101,TEN-01236,2025-02-07,2025-02-21,Preventive Maintenance,Critical,Closed,1,14,True,3848.71,VEND-004,Ace Plumbing,True
WO-0002137,PROP-0101,TEN-01240,2025-02-05,2025-02-19,HVAC,Low,Closed,14,14,False,434.49,VEND-001,Rapid Repair Co,True
WO-0002138,PROP-0101,,2025-04-18,,Elevator,Medium,In Progress,7,,True,1037.41,VEND-003,Metro Mechanical,True
WO-0002139,PROP-0101,,2025-05-05,2025-05-07,Janitorial,High,Closed,3,2,False,631.9,VEND-004,Ace Plumbing,True
WO-0002140,PROP-0101,TEN-01239,2025-06-07,2025-06-08,Security,Low,Closed,14,1,False,178.48,VEND-002,Skyline Maintenance,True
WO-0002141,PROP-0101,,2025-08-01,,Janitorial,Critical,In Progress,1,,True,851.32,VEND-012,Sparkle Janitorial,True
WO-0002142,PROP-0101,TEN-01238,2025-08-16,,Security,Medium,Open,7,,False,534.35,VEND-009,Guardian Security,True
WO-0002143,PROP-0101,,2025-08-04,2025-08-16,Common Area,Low,Closed,14,12,False,362.47,VEND-005,Bright Electric,True
WO-0002144,PROP-0101,,2025-11-07,2025-11-20,HVAC,Low,Closed,14,13,False,92.7,VEND-002,Skyline Maintenance,True
WO-0002145,PROP-0102,TEN-01253,2025-02-27,2025-03-03,Plumbing,Medium,Closed,7,4,False,263.15,VEND-012,Sparkle Janitorial,True
WO-0002146,PROP-0102,TEN-01243,2025-02-17,,Tenant Request,Medium,In Progress,7,,False,406.43,VEND-004,Ace Plumbing,True
WO-0002147,PROP-0102,TEN-01251,2025-03-05,,Plumbing,Low,Open,14,,False,1048.99,VEND-003,Metro Mechanical,True
WO-0002148,PROP-0102,,2025-03-26,,Tenant Request,Medium,Open,7,,False,368.33,VEND-004,Ace Plumbing,True
WO-0002149,PROP-0102,,2025-06-19,2025-06-30,Preventive Maintenance,High,Closed,3,11,True,4594.84,VEND-004,Ace Plumbing,True
WO-0002150,PROP-0102,,2025-07-26,2025-07-28,Elevator,Medium,Closed,7,2,False,1222.97,VEND-009,Guardian Security,True
WO-0002151,PROP-0102,,2025-08-15,,Plumbing,Low,In Progress,14,,False,50.0,VEND-004,Ace Plumbing,True
WO-0002152,PROP-0102,,2025-09-26,2025-09-27,Elevator,Medium,Closed,7,1,False,660.54,VEND-004,Ace Plumbing,True
WO-0002153,PROP-0102,TEN-01244,2025-09-14,2025-09-16,Common Area,High,Closed,3,2,False,2163.92,VEND-010,FrontDesk Patrol,True
WO-0002154,PROP-0102,,2025-12-27,2025-12-31,Common Area,Medium,Closed,7,4,False,1379.39,VEND-005,Bright Electric,True
WO-0002155,PROP-0102,,2025-12-23,2026-01-15,Preventive Maintenance,Low,Closed,14,23,True,136.96,VEND-004,Ace Plumbing,True
WO-0002156,PROP-0102,TEN-01250,2025-12-09,2025-12-15,Common Area,Medium,Closed,7,6,False,156.72,VEND-010,FrontDesk Patrol,True
WO-0002157,PROP-0103,TEN-01254,2025-01-21,2025-01-23,Preventive Maintenance,Medium,Closed,7,2,False,347.7,VEND-009,Guardian Security,True
WO-0002158,PROP-0103,,2025-02-07,2025-02-16,Security,Low,Closed,14,9,False,123.92,VEND-009,Guardian Security,True
WO-0002159,PROP-0103,,2025-03-18,,HVAC,High,Open,3,,True,1677.67,VEND-005,Bright Electric,True
WO-0002160,PROP-0103,TEN-01264,2025-03-15,,Tenant Request,Medium,In Progress,7,,False,426.69,VEND-001,Rapid Repair Co,True
WO-0002161,PROP-0103,,2025-05-13,2025-05-14,Common Area,High,Closed,3,1,False,536.65,VEND-003,Metro Mechanical,True
WO-0002162,PROP-0103,TEN-01258,2025-05-28,2025-06-13,Electrical,High,Closed,3,16,True,4879.56,VEND-011,CleanCore Services,True
WO-0002163,PROP-0103,TEN-01258,2025-07-01,2025-07-08,Tenant Request,Medium,Closed,7,7,False,743.85,VEND-009,Guardian Security,True
WO-0002164,PROP-0103,TEN-01257,2025-08-11,,Elevator,Low,Open,14,,False,731.45,VEND-010,FrontDesk Patrol,True
WO-0002165,PROP-0103,TEN-01255,2025-08-20,2025-08-29,HVAC,Low,Closed,14,9,False,100.89,VEND-011,CleanCore Services,True
WO-0002166,PROP-0103,TEN-01254,2025-08-27,2025-08-29,HVAC,Low,Closed,14,2,False,462.09,VEND-010,FrontDesk Patrol,True
WO-0002167,PROP-0103,,2025-09-02,2025-09-07,Tenant Request,Medium,Closed,7,5,False,462.0,VEND-004,Ace Plumbing,True
WO-0002168,PROP-0103,TEN-01256,2025-09-16,2025-09-17,Preventive Maintenance,High,Closed,3,1,False,932.15,VEND-001,Rapid Repair Co,True
WO-0002169,PROP-0103,TEN-01255,2025-10-02,,Elevator,Medium,Open,7,,False,133.27,VEND-011,CleanCore Services,True
WO-0002170,PROP-0103,,2025-11-10,2025-11-27,HVAC,High,Closed,3,17,True,2092.25,VEND-003,Metro Mechanical,True
WO-0002171,PROP-0103,TEN-01256,2025-12-08,,Elevator,Critical,Open,1,,True,592.81,VEND-009,Guardian Security,True
WO-0002172,PROP-0103,TEN-01254,2025-12-25,2025-12-28,Plumbing,Medium,Closed,7,3,False,815.89,VEND-005,Bright Electric,True
WO-0002173,PROP-0104,TEN-01277,2025-01-06,2025-01-12,Tenant Request,Medium,Closed,7,6,False,743.38,VEND-004,Ace Plumbing,True
WO-0002174,PROP-0104,,2025-01-21,,Elevator,Medium,In Progress,7,,True,164.11,VEND-012,Sparkle Janitorial,True
WO-0002175,PROP-0104,,2025-01-05,,Elevator,Critical,Open,1,,True,7620.38,VEND-001,Rapid Repair Co,True
WO-0002176,PROP-0104,TEN-01265,2025-01-03,2025-01-04,Plumbing,Critical,Closed,1,1,False,1315.59,VEND-012,Sparkle Janitorial,True
WO-0002177,PROP-0104,TEN-01276,2025-01-13,2025-01-21,Elevator,Low,Closed,14,8,False,77.08,VEND-001,Rapid Repair Co,True
WO-0002178,PROP-0104,TEN-01280,2025-02-25,2025-02-27,Preventive Maintenance,Low,Closed,14,2,False,165.3,VEND-003,Metro Mechanical,True
WO-0002179,PROP-0104,TEN-01268,2025-02-01,,Elevator,High,In Progress,3,,True,1528.84,VEND-002,Skyline Maintenance,True
WO-0002180,PROP-0104,,2025-02-06,2025-02-20,Plumbing,Low,Closed,14,14,False,137.79,VEND-003,Metro Mechanical,True
WO-0002181,PROP-0104,TEN-01285,2025-02-25,2025-02-27,Common Area,Medium,Closed,7,2,False,208.65,VEND-011,CleanCore Services,True
WO-0002182,PROP-0104,TEN-01285,2025-02-10,2025-02-12,Electrical,Medium,Closed,7,2,False,443.6,VEND-004,Ace Plumbing,True
WO-0002183,PROP-0104,,2025-02-06,2025-02-11,Tenant Request,Medium,Closed,7,5,False,222.66,VEND-005,Bright Electric,True
WO-0002184,PROP-0104,,2025-02-03,2025-02-05,Elevator,Medium,Closed,7,2,False,67.16,VEND-001,Rapid Repair Co,True
WO-0002185,PROP-0104,,2025-03-25,2025-03-30,Electrical,Medium,Closed,7,5,False,225.66,VEND-009,Guardian Security,True
WO-0002186,PROP-0104,,2025-03-13,2025-03-15,Preventive Maintenance,Medium,Closed,7,2,False,1747.16,VEND-003,Metro Mechanical,True
WO-0002187,PROP-0104,TEN-01266,2025-03-28,2025-04-07,Elevator,Low,Closed,14,10,False,290.08,VEND-011,CleanCore Services,True
WO-0002188,PROP-0104,,2025-04-26,2025-05-01,Electrical,Low,Closed,14,5,False,117.22,VEND-005,Bright Electric,True
WO-0002189,PROP-0104,,2025-05-07,,HVAC,High,Open,3,,True,1145.29,VEND-001,Rapid Repair Co,True
WO-0002190,PROP-0104,TEN-01276,2025-05-27,2025-06-13,Security,Medium,Closed,7,17,True,620.56,VEND-004,Ace Plumbing,True
WO-0002191,PROP-0104,TEN-01277,2025-05-12,2025-05-15,Janitorial,High,Closed,3,3,False,458.37,VEND-002,Skyline Maintenance,True
WO-0002192,PROP-0104,,2025-05-21,2025-05-29,Security,Low,Closed,14,8,False,125.36,VEND-012,Sparkle Janitorial,True
WO-0002193,PROP-0104,TEN-01283,2025-06-14,2025-06-15,Janitorial,High,Closed,3,1,False,1032.12,VEND-002,Skyline Maintenance,True
WO-0002194,PROP-0104,,2025-07-23,2025-07-25,Security,High,Closed,3,2,False,1077.25,VEND-003,Metro Mechanical,True
WO-0002195,PROP-0104,TEN-01280,2025-07-08,2025-07-21,Elevator,Low,Closed,14,13,False,745.33,VEND-003,Metro Mechanical,True
WO-0002196,PROP-0104,TEN-01266,2025-08-05,2025-08-26,Electrical,Medium,Closed,7,21,True,192.72,VEND-009,Guardian Security,True
WO-0002197,PROP-0104,TEN-01274,2025-08-09,2025-08-23,Electrical,Low,Closed,14,14,False,496.9,VEND-001,Rapid Repair Co,True
WO-0002198,PROP-0104,TEN-01274,2025-08-23,,Janitorial,Medium,In Progress,7,,True,397.4,VEND-010,FrontDesk Patrol,True
WO-0002199,PROP-0104,,2025-09-24,2025-09-28,Electrical,Medium,Closed,7,4,False,369.67,VEND-012,Sparkle Janitorial,True
WO-0002200,PROP-0104,,2025-10-15,2025-10-27,Common Area,Medium,Closed,7,12,True,497.36,VEND-002,Skyline Maintenance,True
WO-0002201,PROP-0104,TEN-01265,2025-10-02,,Tenant Request,Medium,In Progress,7,,False,287.5,VEND-001,Rapid Repair Co,True
WO-0002202,PROP-0104,,2025-10-03,2025-10-05,HVAC,High,Closed,3,2,False,2129.08,VEND-010,FrontDesk Patrol,True
WO-0002203,PROP-0104,,2025-10-07,2025-10-18,Janitorial,Low,Closed,14,11,False,157.77,VEND-005,Bright Electric,True
WO-0002204,PROP-0104,,2025-11-28,2025-11-30,Common Area,Medium,Closed,7,2,False,137.46,VEND-004,Ace Plumbing,True
WO-0002205,PROP-0104,TEN-01283,2025-11-19,2025-11-30,Common Area,Low,Closed,14,11,False,373.44,VEND-001,Rapid Repair Co,True
WO-0002206,PROP-0104,,2025-11-08,2025-11-11,Janitorial,High,Closed,3,3,False,281.11,VEND-001,Rapid Repair Co,True
WO-0002207,PROP-0104,TEN-01278,2025-11-14,2025-11-21,Common Area,Medium,Closed,7,7,False,323.18,VEND-009,Guardian Security,True
WO-0002208,PROP-0104,TEN-01281,2025-12-08,2025-12-12,Electrical,Medium,Closed,7,4,False,721.63,VEND-010,FrontDesk Patrol,True
WO-0002209,PROP-0104,TEN-01270,2025-12-08,2025-12-10,Plumbing,High,Closed,3,2,False,705.15,VEND-002,Skyline Maintenance,True
WO-0002210,PROP-0104,TEN-01285,2025-12-05,2025-12-16,HVAC,Low,Closed,14,11,False,155.91,VEND-002,Skyline Maintenance,True
WO-0002211,PROP-0105,TEN-01286,2025-01-02,2025-01-11,Plumbing,Low,Closed,14,9,False,209.9,VEND-010,FrontDesk Patrol,True
WO-0002212,PROP-0105,TEN-01291,2025-02-14,2025-02-21,Elevator,Medium,Closed,7,7,False,935.36,VEND-012,Sparkle Janitorial,True
WO-0002213,PROP-0105,,2025-02-06,2025-02-15,Common Area,Low,Closed,14,9,False,347.72,VEND-012,Sparkle Janitorial,True
WO-0002214,PROP-0105,TEN-01297,2025-03-03,2025-03-04,Elevator,Critical,Closed,1,1,False,3813.24,VEND-004,Ace Plumbing,True
WO-0002215,PROP-0105,TEN-01289,2025-03-28,2025-04-03,HVAC,Medium,Closed,7,6,False,338.72,VEND-001,Rapid Repair Co,True
WO-0002216,PROP-0105,TEN-01299,2025-04-01,2025-04-02,Electrical,High,Closed,3,1,False,1076.79,VEND-002,Skyline Maintenance,True
WO-0002217,PROP-0105,,2025-04-25,2025-04-27,Plumbing,Medium,Closed,7,2,False,753.39,VEND-011,CleanCore Services,True
WO-0002218,PROP-0105,TEN-01293,2025-04-13,,Electrical,Low,In Progress,14,,False,235.76,VEND-003,Metro Mechanical,True
WO-0002219,PROP-0105,TEN-01290,2025-05-12,2025-05-13,HVAC,Low,Closed,14,1,False,92.39,VEND-010,FrontDesk Patrol,True
WO-0002220,PROP-0105,,2025-05-13,2025-05-23,HVAC,Low,Closed,14,10,False,276.01,VEND-005,Bright Electric,True
WO-0002221,PROP-0105,TEN-01291,2025-05-27,2025-05-29,HVAC,Medium,Closed,7,2,False,485.36,VEND-009,Guardian Security,True
WO-0002222,PROP-0105,,2025-06-12,2025-06-19,Elevator,Medium,Closed,7,7,False,170.48,VEND-002,Skyline Maintenance,True
WO-0002223,PROP-0105,TEN-01295,2025-07-23,2025-08-04,Preventive Maintenance,Low,Closed,14,12,False,260.3,VEND-005,Bright Electric,True
WO-0002224,PROP-0105,TEN-01300,2025-07-04,2025-07-07,Electrical,Low,Closed,14,3,False,312.86,VEND-012,Sparkle Janitorial,True
WO-0002225,PROP-0105,TEN-01298,2025-07-14,2025-07-23,Janitorial,Low,Closed,14,9,False,573.18,VEND-009,Guardian Security,True
WO-0002226,PROP-0105,,2025-09-07,2025-09-27,Electrical,Medium,Closed,7,20,True,797.88,VEND-004,Ace Plumbing,True
WO-0002227,PROP-0105,TEN-01287,2025-10-05,,Preventive Maintenance,Low,In Progress,14,,False,75.51,VEND-011,CleanCore Services,True
WO-0002228,PROP-0105,TEN-01298,2025-11-19,2025-11-25,Electrical,Medium,Closed,7,6,False,106.32,VEND-010,FrontDesk Patrol,True
WO-0002229,PROP-0105,TEN-01296,2025-11-26,2025-12-03,Janitorial,Medium,Closed,7,7,False,141.47,VEND-012,Sparkle Janitorial,True
WO-0002230,PROP-0106,TEN-01312,2025-01-11,,Plumbing,Medium,In Progress,7,,False,335.57,VEND-003,Metro Mechanical,True
WO-0002231,PROP-0106,TEN-01311,2025-01-18,2025-02-08,Plumbing,Medium,Closed,7,21,True,287.7,VEND-009,Guardian Security,True
WO-0002232,PROP-0106,,2025-02-22,,Preventive Maintenance,Medium,Open,7,,False,295.5,VEND-010,FrontDesk Patrol,True
WO-0002233,PROP-0106,,2025-02-25,2025-03-02,Plumbing,Low,Closed,14,5,False,136.91,VEND-012,Sparkle Janitorial,True
WO-0002234,PROP-0106,,2025-03-03,2025-03-12,Preventive Maintenance,Low,Closed,14,9,False,535.75,VEND-012,Sparkle Janitorial,True
WO-0002235,PROP-0106,,2025-03-02,2025-03-15,HVAC,Low,Closed,14,13,False,642.47,VEND-003,Metro Mechanical,True
WO-0002236,PROP-0106,,2025-04-22,,Elevator,High,In Progress,3,,True,1532.57,VEND-004,Ace Plumbing,True
WO-0002237,PROP-0106,TEN-01311,2025-05-03,2025-05-05,Plumbing,Low,Closed,14,2,False,96.16,VEND-011,CleanCore Services,True
WO-0002238,PROP-0106,TEN-01301,2025-05-13,,Elevator,Medium,Open,7,,False,212.74,VEND-003,Metro Mechanical,True
WO-0002239,PROP-0106,,2025-05-26,,Preventive Maintenance,Medium,In Progress,7,,True,497.82,VEND-001,Rapid Repair Co,True
WO-0002240,PROP-0106,TEN-01308,2025-06-06,2025-06-17,Tenant Request,Low,Closed,14,11,False,160.94,VEND-011,CleanCore Services,True
WO-0002241,PROP-0106,TEN-01310,2025-06-03,,Elevator,Medium,Open,7,,False,942.59,VEND-012,Sparkle Janitorial,True
WO-0002242,PROP-0106,TEN-01313,2025-06-21,,Security,Low,Open,14,,False,66.28,VEND-009,Guardian Security,True
WO-0002243,PROP-0106,TEN-01306,2025-06-28,2025-06-30,Electrical,High,Closed,3,2,False,381.93,VEND-012,Sparkle Janitorial,True
WO-0002244,PROP-0106,TEN-01302,2025-06-04,2025-06-06,Common Area,Medium,Closed,7,2,False,296.11,VEND-010,FrontDesk Patrol,True
WO-0002245,PROP-0106,TEN-01301,2025-07-04,2025-07-07,HVAC,High,Closed,3,3,False,305.73,VEND-002,Skyline Maintenance,True
WO-0002246,PROP-0106,,2025-07-20,2025-07-23,Elevator,High,Closed,3,3,False,581.48,VEND-011,CleanCore Services,True
WO-0002247,PROP-0106,TEN-01304,2025-07-28,2025-08-11,HVAC,Medium,Closed,7,14,True,649.26,VEND-003,Metro Mechanical,True
WO-0002248,PROP-0106,TEN-01312,2025-07-19,,Tenant Request,Critical,In Progress,1,,True,646.17,VEND-004,Ace Plumbing,True
WO-0002249,PROP-0106,TEN-01309,2025-07-21,2025-07-23,Electrical,Medium,Closed,7,2,False,235.34,VEND-005,Bright Electric,True
WO-0002250,PROP-0106,,2025-07-19,2025-07-20,Security,Low,Closed,14,1,False,54.48,VEND-012,Sparkle Janitorial,True
WO-0002251,PROP-0106,,2025-07-20,2025-07-24,Plumbing,Medium,Closed,7,4,False,1053.42,VEND-011,CleanCore Services,True
WO-0002252,PROP-0106,,2025-08-25,2025-08-26,Elevator,Critical,Closed,1,1,False,808.23,VEND-002,Skyline Maintenance,True
WO-0002253,PROP-0106,,2025-08-10,2025-08-19,HVAC,Low,Closed,14,9,False,185.09,VEND-002,Skyline Maintenance,True
WO-0002254,PROP-0106,,2025-08-07,2025-08-14,Elevator,Medium,Closed,7,7,False,716.2,VEND-005,Bright Electric,True
WO-0002255,PROP-0106,,2025-08-12,2025-08-16,Electrical,Medium,Closed,7,4,False,486.64,VEND-009,Guardian Security,True
WO-0002256,PROP-0106,TEN-01308,2025-08-18,2025-09-08,Tenant Request,Low,Closed,14,21,True,536.21,VEND-001,Rapid Repair Co,True
WO-0002257,PROP-0106,,2025-08-22,2025-08-25,HVAC,Low,Closed,14,3,False,294.66,VEND-010,FrontDesk Patrol,True
WO-0002258,PROP-0106,,2025-09-27,2025-10-05,Preventive Maintenance,Low,Closed,14,8,False,293.24,VEND-005,Bright Electric,True
WO-0002259,PROP-0106,TEN-01307,2025-10-18,2025-10-19,Preventive Maintenance,Medium,Closed,7,1,False,181.9,VEND-005,Bright Electric,True
WO-0002260,PROP-0106,,2025-12-10,,Security,High,In Progress,3,,True,1374.53,VEND-005,Bright Electric,True
WO-0002261,PROP-0106,TEN-01311,2025-12-27,2025-12-29,Janitorial,High,Closed,3,2,False,641.22,VEND-004,Ace Plumbing,True
WO-0002262,PROP-0107,TEN-01323,2025-01-23,2025-01-25,Security,Medium,Closed,7,2,False,50.0,VEND-011,CleanCore Services,True
WO-0002263,PROP-0107,TEN-01323,2025-01-14,2025-01-19,Preventive Maintenance,Medium,Closed,7,5,False,730.08,VEND-003,Metro Mechanical,True
WO-0002264,PROP-0107,TEN-01318,2025-01-14,,Elevator,Medium,In Progress,7,,False,651.28,VEND-009,Guardian Security,True
WO-0002265,PROP-0107,TEN-01319,2025-02-03,2025-02-11,HVAC,Low,Closed,14,8,False,90.08,VEND-002,Skyline Maintenance,True
WO-0002266,PROP-0107,,2025-03-25,2025-03-30,Janitorial,Low,Closed,14,5,False,50.0,VEND-011,CleanCore Services,True
WO-0002267,PROP-0107,TEN-01317,2025-03-11,,Security,Low,Open,14,,False,160.31,VEND-012,Sparkle Janitorial,True
WO-0002268,PROP-0107,TEN-01319,2025-04-03,,Preventive Maintenance,Medium,Open,7,,False,234.65,VEND-009,Guardian Security,True
WO-0002269,PROP-0107,,2025-04-24,2025-04-26,Common Area,High,Closed,3,2,False,1693.42,VEND-001,Rapid Repair Co,True
WO-0002270,PROP-0107,,2025-05-16,2025-06-05,Security,High,Closed,3,20,True,2740.74,VEND-002,Skyline Maintenance,True
WO-0002271,PROP-0107,TEN-01322,2025-05-28,2025-06-02,Tenant Request,High,Closed,3,5,True,1376.89,VEND-001,Rapid Repair Co,True
WO-0002272,PROP-0107,TEN-01317,2025-05-09,,Security,Low,Open,14,,False,100.31,VEND-010,FrontDesk Patrol,True
WO-0002273,PROP-0107,TEN-01324,2025-06-04,2025-06-14,Tenant Request,Low,Closed,14,10,False,396.82,VEND-005,Bright Electric,True
WO-0002274,PROP-0107,TEN-01317,2025-06-07,2025-06-13,Elevator,Medium,Closed,7,6,False,403.2,VEND-001,Rapid Repair Co,True
WO-0002275,PROP-0107,TEN-01325,2025-07-13,2025-07-14,Security,Low,Closed,14,1,False,107.13,VEND-005,Bright Electric,True
WO-0002276,PROP-0107,,2025-07-14,2025-07-21,Common Area,Low,Closed,14,7,False,125.32,VEND-011,CleanCore Services,True
WO-0002277,PROP-0107,,2025-08-28,,Electrical,Critical,Open,1,,True,2582.64,VEND-011,CleanCore Services,True
WO-0002278,PROP-0107,TEN-01325,2025-08-26,2025-09-01,Janitorial,Low,Closed,14,6,False,209.04,VEND-003,Metro Mechanical,True
WO-0002279,PROP-0107,TEN-01318,2025-08-24,2025-08-27,Common Area,Medium,Closed,7,3,False,687.24,VEND-004,Ace Plumbing,True
WO-0002280,PROP-0107,TEN-01320,2025-08-15,2025-08-19,Janitorial,High,Closed,3,4,True,308.97,VEND-009,Guardian Security,True
WO-0002281,PROP-0107,,2025-08-28,2025-08-30,Elevator,High,Closed,3,2,False,1617.95,VEND-001,Rapid Repair Co,True
WO-0002282,PROP-0107,,2025-08-01,2025-08-02,Tenant Request,Critical,Closed,1,1,False,216.22,VEND-002,Skyline Maintenance,True
WO-0002283,PROP-0107,TEN-01321,2025-09-08,,Preventive Maintenance,High,Open,3,,True,615.56,VEND-009,Guardian Security,True
WO-0002284,PROP-0107,,2025-09-20,2025-09-21,Elevator,Critical,Closed,1,1,False,4711.02,VEND-004,Ace Plumbing,True
WO-0002285,PROP-0107,TEN-01319,2025-10-21,2025-11-12,Janitorial,Low,Closed,14,22,True,210.43,VEND-004,Ace Plumbing,True
WO-0002286,PROP-0107,TEN-01321,2025-10-26,2025-10-27,Security,Low,Closed,14,1,False,196.88,VEND-011,CleanCore Services,True
WO-0002287,PROP-0107,TEN-01319,2025-10-12,2025-11-06,Tenant Request,Low,Closed,14,25,True,179.49,VEND-011,CleanCore Services,True
WO-0002288,PROP-0107,,2025-10-04,2025-10-05,Elevator,Critical,Closed,1,1,False,1812.25,VEND-001,Rapid Repair Co,True
WO-0002289,PROP-0107,TEN-01315,2025-10-22,,Plumbing,Medium,In Progress,7,,False,954.67,VEND-004,Ace Plumbing,True
WO-0002290,PROP-0107,TEN-01322,2025-10-25,2025-10-28,Security,Low,Closed,14,3,False,253.4,VEND-004,Ace Plumbing,True
WO-0002291,PROP-0107,TEN-01324,2025-11-07,2025-11-15,Security,Medium,Closed,7,8,True,422.11,VEND-004,Ace Plumbing,True
WO-0002292,PROP-0107,TEN-01323,2025-11-18,,Tenant Request,Medium,Open,7,,False,186.71,VEND-009,Guardian Security,True
WO-0002293,PROP-0107,,2025-12-16,,Plumbing,Low,In Progress,14,,False,457.7,VEND-002,Skyline Maintenance,True
WO-0002294,PROP-0107,TEN-01326,2025-12-09,2026-01-06,Elevator,Low,Closed,14,28,True,147.51,VEND-005,Bright Electric,True
WO-0002295,PROP-0107,TEN-01317,2025-12-26,,Janitorial,Medium,In Progress,7,,False,107.41,VEND-004,Ace Plumbing,True
WO-0002296,PROP-0108,TEN-01334,2025-01-03,2025-01-13,Common Area,Low,Closed,14,10,False,179.11,VEND-012,Sparkle Janitorial,True
WO-0002297,PROP-0108,TEN-01331,2025-01-17,2025-02-02,Preventive Maintenance,Low,Closed,14,16,True,260.09,VEND-005,Bright Electric,True
WO-0002298,PROP-0108,TEN-01335,2025-02-07,2025-02-18,HVAC,Low,Closed,14,11,False,620.68,VEND-011,CleanCore Services,True
WO-0002299,PROP-0108,TEN-01334,2025-02-20,2025-02-21,Elevator,High,Closed,3,1,False,1464.92,VEND-010,FrontDesk Patrol,True
WO-0002300,PROP-0108,,2025-02-22,2025-03-01,Tenant Request,Low,Closed,14,7,False,68.75,VEND-001,Rapid Repair Co,True
WO-0002301,PROP-0108,TEN-01334,2025-03-13,,Common Area,Low,Open,14,,False,102.67,VEND-003,Metro Mechanical,True
WO-0002302,PROP-0108,TEN-01331,2025-03-02,2025-03-06,Preventive Maintenance,Low,Closed,14,4,False,364.86,VEND-005,Bright Electric,True
WO-0002303,PROP-0108,,2025-04-22,2025-04-24,Security,Medium,Closed,7,2,False,262.18,VEND-003,Metro Mechanical,True
WO-0002304,PROP-0108,TEN-01329,2025-04-02,2025-04-06,Electrical,Low,Closed,14,4,False,50.0,VEND-004,Ace Plumbing,True
WO-0002305,PROP-0108,,2025-05-13,2025-05-14,HVAC,Medium,Closed,7,1,False,334.23,VEND-003,Metro Mechanical,True
