ar_id,property_id,tenant_id,month,billed_rent,amount_paid,outstanding_balance,aging_bucket,collection_priority,synthetic_record
AR-0015135,PROP-0103,TEN-01262,2025-03-01,22257.21,16692.91,5564.3,1-30,Medium,True
AR-0015136,PROP-0103,TEN-01262,2025-04-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015137,PROP-0103,TEN-01262,2025-05-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015138,PROP-0103,TEN-01262,2025-06-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015139,PROP-0103,TEN-01262,2025-07-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015140,PROP-0103,TEN-01262,2025-08-01,22257.21,16692.91,5564.3,1-30,Medium,True
AR-0015141,PROP-0103,TEN-01262,2025-09-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015142,PROP-0103,TEN-01262,2025-10-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015143,PROP-0103,TEN-01262,2025-11-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015144,PROP-0103,TEN-01262,2025-12-01,22257.21,22257.21,0.0,Current,Low,True
AR-0015145,PROP-0103,TEN-01263,2025-01-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015146,PROP-0103,TEN-01263,2025-02-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015147,PROP-0103,TEN-01263,2025-03-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015148,PROP-0103,TEN-01263,2025-04-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015149,PROP-0103,TEN-01263,2025-05-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015150,PROP-0103,TEN-01263,2025-06-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015151,PROP-0103,TEN-01263,2025-07-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015152,PROP-0103,TEN-01263,2025-08-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015153,PROP-0103,TEN-01263,2025-09-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015154,PROP-0103,TEN-01263,2025-10-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015155,PROP-0103,TEN-01263,2025-11-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015156,PROP-0103,TEN-01263,2025-12-01,1499.95,1499.95,0.0,Current,Low,True
AR-0015157,PROP-0103,TEN-01264,2025-01-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015158,PROP-0103,TEN-01264,2025-02-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015159,PROP-0103,TEN-01264,2025-03-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015160,PROP-0103,TEN-01264,2025-04-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015161,PROP-0103,TEN-01264,2025-05-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015162,PROP-0103,TEN-01264,2025-06-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015163,PROP-0103,TEN-01264,2025-07-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015164,PROP-0103,TEN-01264,2025-08-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015165,PROP-0103,TEN-01264,2025-09-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015166,PROP-0103,TEN-01264,2025-10-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015167,PROP-0103,TEN-01264,2025-11-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015168,PROP-0103,TEN-01264,2025-12-01,5443.36,5443.36,0.0,Current,Low,True
AR-0015169,PROP-0104,TEN-01265,2025-01-01,7909.26,5931.94,1977.32,90+,Critical,True
AR-0015170,PROP-0104,TEN-01265,2025-02-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015171,PROP-0104,TEN-01265,2025-03-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015172,PROP-0104,TEN-01265,2025-04-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015173,PROP-0104,TEN-01265,2025-05-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015174,PROP-0104,TEN-01265,2025-06-01,7909.26,1977.32,5931.94,31-60,Medium,True
AR-0015175,PROP-0104,TEN-01265,2025-07-01,7909.26,3954.63,3954.63,31-60,Medium,True
AR-0015176,PROP-0104,TEN-01265,2025-08-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015177,PROP-0104,TEN-01265,2025-09-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015178,PROP-0104,TEN-01265,2025-10-01,7909.26,3954.63,3954.63,31-60,Medium,True
AR-0015179,PROP-0104,TEN-01265,2025-11-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015180,PROP-0104,TEN-01265,2025-12-01,7909.26,7909.26,0.0,Current,Low,True
AR-0015181,PROP-0104,TEN-01266,2025-01-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015182,PROP-0104,TEN-01266,2025-02-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015183,PROP-0104,TEN-01266,2025-03-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015184,PROP-0104,TEN-01266,2025-04-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015185,PROP-0104,TEN-01266,2025-05-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015186,PROP-0104,TEN-01266,2025-06-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015187,PROP-0104,TEN-01266,2025-07-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015188,PROP-0104,TEN-01266,2025-08-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015189,PROP-0104,TEN-01266,2025-09-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015190,PROP-0104,TEN-01266,2025-10-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015191,PROP-0104,TEN-01266,2025-11-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015192,PROP-0104,TEN-01266,2025-12-01,40886.38,40886.38,0.0,Current,Low,True
AR-0015193,PROP-0104,TEN-01267,2025-01-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015194,PROP-0104,TEN-01267,2025-02-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015195,PROP-0104,TEN-01267,2025-03-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015196,PROP-0104,TEN-01267,2025-04-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015197,PROP-0104,TEN-01267,2025-05-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015198,PROP-0104,TEN-01267,2025-06-01,42725.45,10681.36,32044.09,90+,Critical,True
AR-0015199,PROP-0104,TEN-01267,2025-07-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015200,PROP-0104,TEN-01267,2025-08-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015201,PROP-0104,TEN-01267,2025-09-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015202,PROP-0104,TEN-01267,2025-10-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015203,PROP-0104,TEN-01267,2025-11-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015204,PROP-0104,TEN-01267,2025-12-01,42725.45,42725.45,0.0,Current,Low,True
AR-0015205,PROP-0104,TEN-01268,2025-01-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015206,PROP-0104,TEN-01268,2025-02-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015207,PROP-0104,TEN-01268,2025-03-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015208,PROP-0104,TEN-01268,2025-04-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015209,PROP-0104,TEN-01268,2025-05-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015210,PROP-0104,TEN-01268,2025-06-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015211,PROP-0104,TEN-01268,2025-07-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015212,PROP-0104,TEN-01268,2025-08-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015213,PROP-0104,TEN-01268,2025-09-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015214,PROP-0104,TEN-01268,2025-10-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015215,PROP-0104,TEN-01268,2025-11-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015216,PROP-0104,TEN-01268,2025-12-01,7113.85,7113.85,0.0,Current,Low,True
AR-0015217,PROP-0104,TEN-01269,2025-01-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015218,PROP-0104,TEN-01269,2025-02-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015219,PROP-0104,TEN-01269,2025-03-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015220,PROP-0104,TEN-01269,2025-04-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015221,PROP-0104,TEN-01269,2025-05-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015222,PROP-0104,TEN-01269,2025-06-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015223,PROP-0104,TEN-01269,2025-07-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015224,PROP-0104,TEN-01269,2025-08-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015225,PROP-0104,TEN-01269,2025-09-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015226,PROP-0104,TEN-01269,2025-10-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015227,PROP-0104,TEN-01269,2025-11-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015228,PROP-0104,TEN-01269,2025-12-01,46204.58,46204.58,0.0,Current,Low,True
AR-0015229,PROP-0104,TEN-01270,2025-01-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015230,PROP-0104,TEN-01270,2025-02-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015231,PROP-0104,TEN-01270,2025-03-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015232,PROP-0104,TEN-01270,2025-04-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015233,PROP-0104,TEN-01270,2025-05-01,46147.29,11536.82,34610.47,1-30,Medium,True
AR-0015234,PROP-0104,TEN-01270,2025-06-01,46147.29,34610.47,11536.82,61-90,High,True
AR-0015235,PROP-0104,TEN-01270,2025-07-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015236,PROP-0104,TEN-01270,2025-08-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015237,PROP-0104,TEN-01270,2025-09-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015238,PROP-0104,TEN-01270,2025-10-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015239,PROP-0104,TEN-01270,2025-11-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015240,PROP-0104,TEN-01270,2025-12-01,46147.29,46147.29,0.0,Current,Low,True
AR-0015241,PROP-0104,TEN-01271,2025-01-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015242,PROP-0104,TEN-01271,2025-02-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015243,PROP-0104,TEN-01271,2025-03-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015244,PROP-0104,TEN-01271,2025-04-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015245,PROP-0104,TEN-01271,2025-05-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015246,PROP-0104,TEN-01271,2025-06-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015247,PROP-0104,TEN-01271,2025-07-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015248,PROP-0104,TEN-01271,2025-08-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015249,PROP-0104,TEN-01271,2025-09-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015250,PROP-0104,TEN-01271,2025-10-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015251,PROP-0104,TEN-01271,2025-11-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015252,PROP-0104,TEN-01271,2025-12-01,53109.52,53109.52,0.0,Current,Low,True
AR-0015253,PROP-0104,TEN-01272,2025-01-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015254,PROP-0104,TEN-01272,2025-02-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015255,PROP-0104,TEN-01272,2025-03-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015256,PROP-0104,TEN-01272,2025-04-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015257,PROP-0104,TEN-01272,2025-05-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015258,PROP-0104,TEN-01272,2025-06-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015259,PROP-0104,TEN-01272,2025-07-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015260,PROP-0104,TEN-01272,2025-08-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015261,PROP-0104,TEN-01272,2025-09-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015262,PROP-0104,TEN-01272,2025-10-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015263,PROP-0104,TEN-01272,2025-11-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015264,PROP-0104,TEN-01272,2025-12-01,105205.81,105205.81,0.0,Current,Low,True
AR-0015265,PROP-0104,TEN-01273,2025-01-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015266,PROP-0104,TEN-01273,2025-02-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015267,PROP-0104,TEN-01273,2025-03-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015268,PROP-0104,TEN-01273,2025-04-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015269,PROP-0104,TEN-01273,2025-05-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015270,PROP-0104,TEN-01273,2025-06-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015271,PROP-0104,TEN-01273,2025-07-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015272,PROP-0104,TEN-01273,2025-08-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015273,PROP-0104,TEN-01273,2025-09-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015274,PROP-0104,TEN-01273,2025-10-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015275,PROP-0104,TEN-01273,2025-11-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015276,PROP-0104,TEN-01273,2025-12-01,72803.34,72803.34,0.0,Current,Low,True
AR-0015277,PROP-0104,TEN-01274,2025-01-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015278,PROP-0104,TEN-01274,2025-02-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015279,PROP-0104,TEN-01274,2025-03-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015280,PROP-0104,TEN-01274,2025-04-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015281,PROP-0104,TEN-01274,2025-05-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015282,PROP-0104,TEN-01274,2025-06-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015283,PROP-0104,TEN-01274,2025-07-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015284,PROP-0104,TEN-01274,2025-08-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015285,PROP-0104,TEN-01274,2025-09-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015286,PROP-0104,TEN-01274,2025-10-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015287,PROP-0104,TEN-01274,2025-11-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015288,PROP-0104,TEN-01274,2025-12-01,28075.64,28075.64,0.0,Current,Low,True
AR-0015289,PROP-0104,TEN-01275,2025-01-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015290,PROP-0104,TEN-01275,2025-02-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015291,PROP-0104,TEN-01275,2025-03-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015292,PROP-0104,TEN-01275,2025-04-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015293,PROP-0104,TEN-01275,2025-05-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015294,PROP-0104,TEN-01275,2025-06-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015295,PROP-0104,TEN-01275,2025-07-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015296,PROP-0104,TEN-01275,2025-08-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015297,PROP-0104,TEN-01275,2025-09-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015298,PROP-0104,TEN-01275,2025-10-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015299,PROP-0104,TEN-01275,2025-11-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015300,PROP-0104,TEN-01275,2025-12-01,23614.85,23614.85,0.0,Current,Low,True
AR-0015301,PROP-0104,TEN-01276,2025-01-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015302,PROP-0104,TEN-01276,2025-02-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015303,PROP-0104,TEN-01276,2025-03-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015304,PROP-0104,TEN-01276,2025-04-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015305,PROP-0104,TEN-01276,2025-05-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015306,PROP-0104,TEN-01276,2025-06-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015307,PROP-0104,TEN-01276,2025-07-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015308,PROP-0104,TEN-01276,2025-08-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015309,PROP-0104,TEN-01276,2025-09-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015310,PROP-0104,TEN-01276,2025-10-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015311,PROP-0104,TEN-01276,2025-11-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015312,PROP-0104,TEN-01276,2025-12-01,87372.45,87372.45,0.0,Current,Low,True
AR-0015313,PROP-0104,TEN-01277,2025-01-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015314,PROP-0104,TEN-01277,2025-02-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015315,PROP-0104,TEN-01277,2025-03-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015316,PROP-0104,TEN-01277,2025-04-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015317,PROP-0104,TEN-01277,2025-05-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015318,PROP-0104,TEN-01277,2025-06-01,25207.07,12603.54,12603.54,1-30,Medium,True
AR-0015319,PROP-0104,TEN-01277,2025-07-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015320,PROP-0104,TEN-01277,2025-08-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015321,PROP-0104,TEN-01277,2025-09-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015322,PROP-0104,TEN-01277,2025-10-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015323,PROP-0104,TEN-01277,2025-11-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015324,PROP-0104,TEN-01277,2025-12-01,25207.07,25207.07,0.0,Current,Low,True
AR-0015325,PROP-0104,TEN-01278,2025-01-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015326,PROP-0104,TEN-01278,2025-02-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015327,PROP-0104,TEN-01278,2025-03-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015328,PROP-0104,TEN-01278,2025-04-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015329,PROP-0104,TEN-01278,2025-05-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015330,PROP-0104,TEN-01278,2025-06-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015331,PROP-0104,TEN-01278,2025-07-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015332,PROP-0104,TEN-01278,2025-08-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015333,PROP-0104,TEN-01278,2025-09-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015334,PROP-0104,TEN-01278,2025-10-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015335,PROP-0104,TEN-01278,2025-11-01,15231.06,7615.53,7615.53,1-30,Medium,True
AR-0015336,PROP-0104,TEN-01278,2025-12-01,15231.06,15231.06,0.0,Current,Low,True
AR-0015337,PROP-0104,TEN-01279,2025-01-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015338,PROP-0104,TEN-01279,2025-02-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015339,PROP-0104,TEN-01279,2025-03-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015340,PROP-0104,TEN-01279,2025-04-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015341,PROP-0104,TEN-01279,2025-05-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015342,PROP-0104,TEN-01279,2025-06-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015343,PROP-0104,TEN-01279,2025-07-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015344,PROP-0104,TEN-01279,2025-08-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015345,PROP-0104,TEN-01279,2025-09-01,58408.13,43806.1,14602.03,1-30,Medium,True
AR-0015346,PROP-0104,TEN-01279,2025-10-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015347,PROP-0104,TEN-01279,2025-11-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015348,PROP-0104,TEN-01279,2025-12-01,58408.13,58408.13,0.0,Current,Low,True
AR-0015349,PROP-0104,TEN-01280,2025-01-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015350,PROP-0104,TEN-01280,2025-02-01,9315.05,6986.29,2328.76,1-30,Medium,True
AR-0015351,PROP-0104,TEN-01280,2025-03-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015352,PROP-0104,TEN-01280,2025-04-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015353,PROP-0104,TEN-01280,2025-05-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015354,PROP-0104,TEN-01280,2025-06-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015355,PROP-0104,TEN-01280,2025-07-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015356,PROP-0104,TEN-01280,2025-08-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015357,PROP-0104,TEN-01280,2025-09-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015358,PROP-0104,TEN-01280,2025-10-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015359,PROP-0104,TEN-01280,2025-11-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015360,PROP-0104,TEN-01280,2025-12-01,9315.05,9315.05,0.0,Current,Low,True
AR-0015361,PROP-0104,TEN-01281,2025-01-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015362,PROP-0104,TEN-01281,2025-02-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015363,PROP-0104,TEN-01281,2025-03-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015364,PROP-0104,TEN-01281,2025-04-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015365,PROP-0104,TEN-01281,2025-05-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015366,PROP-0104,TEN-01281,2025-06-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015367,PROP-0104,TEN-01281,2025-07-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015368,PROP-0104,TEN-01281,2025-08-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015369,PROP-0104,TEN-01281,2025-09-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015370,PROP-0104,TEN-01281,2025-10-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015371,PROP-0104,TEN-01281,2025-11-01,69142.2,17285.55,51856.65,61-90,High,True
AR-0015372,PROP-0104,TEN-01281,2025-12-01,69142.2,69142.2,0.0,Current,Low,True
AR-0015373,PROP-0104,TEN-01282,2025-01-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015374,PROP-0104,TEN-01282,2025-02-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015375,PROP-0104,TEN-01282,2025-03-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015376,PROP-0104,TEN-01282,2025-04-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015377,PROP-0104,TEN-01282,2025-05-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015378,PROP-0104,TEN-01282,2025-06-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015379,PROP-0104,TEN-01282,2025-07-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015380,PROP-0104,TEN-01282,2025-08-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015381,PROP-0104,TEN-01282,2025-09-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015382,PROP-0104,TEN-01282,2025-10-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015383,PROP-0104,TEN-01282,2025-11-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015384,PROP-0104,TEN-01282,2025-12-01,24074.57,24074.57,0.0,Current,Low,True
AR-0015385,PROP-0104,TEN-01283,2025-01-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015386,PROP-0104,TEN-01283,2025-02-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015387,PROP-0104,TEN-01283,2025-03-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015388,PROP-0104,TEN-01283,2025-04-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015389,PROP-0104,TEN-01283,2025-05-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015390,PROP-0104,TEN-01283,2025-06-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015391,PROP-0104,TEN-01283,2025-07-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015392,PROP-0104,TEN-01283,2025-08-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015393,PROP-0104,TEN-01283,2025-09-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015394,PROP-0104,TEN-01283,2025-10-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015395,PROP-0104,TEN-01283,2025-11-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015396,PROP-0104,TEN-01283,2025-12-01,14626.2,14626.2,0.0,Current,Low,True
AR-0015397,PROP-0104,TEN-01284,2025-01-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015398,PROP-0104,TEN-01284,2025-02-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015399,PROP-0104,TEN-01284,2025-03-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015400,PROP-0104,TEN-01284,2025-04-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015401,PROP-0104,TEN-01284,2025-05-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015402,PROP-0104,TEN-01284,2025-06-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015403,PROP-0104,TEN-01284,2025-07-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015404,PROP-0104,TEN-01284,2025-08-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015405,PROP-0104,TEN-01284,2025-09-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015406,PROP-0104,TEN-01284,2025-10-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015407,PROP-0104,TEN-01284,2025-11-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015408,PROP-0104,TEN-01284,2025-12-01,2445.25,2445.25,0.0,Current,Low,True
AR-0015409,PROP-0104,TEN-01285,2025-01-01,17014.46,17014.46,0.0,Current,Low,True
AR-0015410,PROP-0104,TEN-01285,2025-02-01,17014.46,17014.46,0.0,Current,Low,True
AR-0015411,PROP-0104,TEN-01285,2025-03-01,17014.46,17014.46,0.0,Current,Low,True
AR-0015412,PROP-0104,TEN-01285,2025-04-01,17014.46,17014.46,0.0,Current,Low,True
