tenant_id,property_id,tenant_name,tenant_category,occupied_sqft,unit_count,lease_start_date,lease_end_date,monthly_rent,security_deposit,tenant_status,synthetic_record
TEN-01295,PROP-0105,Parkside Partners 1295,Residential,2605,2,2024-01-17,2026-01-17,5149.31,10298.61,Active,True
TEN-01296,PROP-0105,Liberty Partners 1296,Residential,1611,1,2024-11-02,2026-11-02,2056.73,3085.1,Active,True
TEN-01297,PROP-0105,Cornerstone Holdings 1297,Residential,8049,3,2023-10-19,2025-10-19,9008.87,13513.3,Active,True
TEN-01298,PROP-0105,Parkside Group 1298,Residential,5399,6,2023-07-09,2024-07-09,14245.78,21368.68,Active,True
TEN-01299,PROP-0105,Sterling Consulting 1299,Residential,1567,2,2023-03-18,2025-03-18,5109.15,5109.15,Active,True
TEN-01300,PROP-0105,Cedar Studio 1300,Residential,1443,14,2022-03-26,2026-03-26,29481.46,58962.92,Active,True
TEN-01301,PROP-0106,Evergreen Retail 1301,Retail,12541,1,2023-01-20,2025-01-20,1202.58,1202.58,Month-to-Month,True
TEN-01302,PROP-0106,Summit Consulting 1302,Retail,20998,1,2023-10-07,2024-10-07,4834.46,9668.93,Active,True
TEN-01303,PROP-0106,Vista Partners 1303,Residential,4635,4,2022-02-28,2027-02-28,12145.97,24291.93,Active,True
TEN-01304,PROP-0106,Liberty Pharmacy 1304,Residential,3001,3,2022-05-21,2024-05-21,9931.85,9931.85,Active,True
TEN-01305,PROP-0106,Metro Consulting 1305,Residential,353,6,2022-02-18,2023-02-18,18202.66,18202.66,Active,True
TEN-01306,PROP-0106,Atlas Consulting 1306,Residential,14403,4,2021-06-24,2023-06-24,13067.96,26135.92,Active,True
TEN-01307,PROP-0106,Beacon Labs 1307,Residential,2184,14,2024-11-16,2028-11-16,53811.28,80716.92,Active,True
TEN-01308,PROP-0106,Apex Studio 1308,Residential,9969,35,2021-06-08,2024-06-08,126782.84,190174.26,Active,True
TEN-01309,PROP-0106,Apex Retail 1309,Residential,501,1,2022-12-21,2024-12-21,4221.61,6332.42,Active,True
TEN-01310,PROP-0106,Apex Labs 1310,Residential,15385,3,2024-08-29,2026-08-29,9950.78,9950.78,Active,True
TEN-01311,PROP-0106,Apex Group 1311,Residential,21898,3,2024-03-17,2026-03-17,12292.7,24585.39,Active,True
TEN-01312,PROP-0106,Cornerstone Holdings 1312,Residential,2813,2,2022-04-24,2023-04-24,6466.68,9700.02,Active,True
TEN-01313,PROP-0106,Summit Group 1313,Residential,7136,23,2024-04-01,2027-04-01,79486.77,79486.77,Active,True
TEN-01314,PROP-0107,Hudson Consulting 1314,Retail,34495,22,2021-02-25,2024-02-25,40152.37,40152.37,Active,True
TEN-01315,PROP-0107,Cornerstone Pharmacy 1315,Retail,1108,2,2023-10-09,2027-10-09,4439.88,6659.82,Renewal Risk,True
TEN-01316,PROP-0107,Northstar Design 1316,Residential,16060,16,2022-06-10,2024-06-10,27626.59,27626.59,Active,True
TEN-01317,PROP-0107,Harbor Consulting 1317,Residential,26121,31,2022-06-20,2024-06-20,60387.53,60387.53,Active,True
TEN-01318,PROP-0107,Vista Consulting 1318,Residential,23585,33,2022-02-25,2025-02-25,61284.01,61284.01,Active,True
TEN-01319,PROP-0107,Sterling Holdings 1319,Residential,22941,5,2024-02-26,2029-02-26,7250.83,7250.83,Active,True
TEN-01320,PROP-0107,Cedar Group 1320,Residential,29807,7,2023-01-02,2024-01-02,13675.43,27350.85,Active,True
TEN-01321,PROP-0107,Cedar Studio 1321,Residential,7624,25,2024-08-18,2026-08-18,43994.56,43994.56,Active,True
TEN-01322,PROP-0107,Brightline Group 1322,Residential,8785,19,2022-03-10,2026-03-10,27848.82,41773.23,Active,True
TEN-01323,PROP-0107,Cedar Holdings 1323,Residential,3241,5,2023-08-21,2026-08-21,10480.28,20960.55,Renewal Risk,True
TEN-01324,PROP-0107,Metro Consulting 1324,Residential,11229,4,2021-05-21,2023-05-21,7634.56,15269.11,Active,True
TEN-01325,PROP-0107,Pioneer Labs 1325,Residential,4807,4,2023-02-02,2026-02-02,7915.64,15831.29,Active,True
TEN-01326,PROP-0107,Beacon Holdings 1326,Residential,5869,4,2023-12-05,2025-12-05,7764.59,11646.88,Active,True
TEN-01327,PROP-0108,Sterling Holdings 1327,Residential,414,1,2022-08-13,2023-08-13,5880.46,11760.92,Active,True
TEN-01328,PROP-0108,Northstar Consulting 1328,Residential,1266,1,2021-06-06,2025-06-06,4535.41,4535.41,Active,True
TEN-01329,PROP-0108,Atlas Design 1329,Residential,350,1,2024-01-08,2027-01-08,2470.09,3705.14,Active,True
TEN-01330,PROP-0108,Summit Studio 1330,Office/Services,888,1,2024-01-24,2025-01-24,1364.28,2046.42,Active,True
TEN-01331,PROP-0108,Liberty Holdings 1331,Residential,1563,2,2024-07-03,2026-07-03,8054.16,12081.24,Renewal Risk,True
TEN-01332,PROP-0108,Cornerstone Services 1332,Residential,4190,3,2023-01-19,2025-01-19,15633.0,15633.0,Active,True
TEN-01333,PROP-0108,Urban Partners 1333,Residential,633,1,2022-01-30,2025-01-30,2514.56,5029.13,Active,True
TEN-01334,PROP-0108,Beacon Design 1334,Residential,1629,1,2023-08-10,2025-08-10,1247.61,1247.61,Active,True
TEN-01335,PROP-0108,Pioneer Clinic 1335,Residential,719,1,2021-06-18,2024-06-18,3294.45,4941.68,Active,True
TEN-01336,PROP-0109,Cedar Services 1336,Residential,10258,1,2021-02-12,2022-02-12,2272.83,3409.24,Active,True
TEN-01337,PROP-0109,Parkside Clinic 1337,Food & Beverage,10535,1,2023-05-17,2025-05-17,1084.6,1626.9,Active,True
TEN-01338,PROP-0109,Parkside Pharmacy 1338,Residential,2041,7,2021-04-07,2025-04-07,16088.51,32177.02,Active,True
TEN-01339,PROP-0109,Metro Labs 1339,Residential,2848,1,2022-08-13,2025-08-13,2032.58,4065.16,Active,True
TEN-01340,PROP-0109,Hudson Services 1340,Residential,5133,4,2023-08-09,2025-08-09,8705.86,8705.86,Renewal Risk,True
TEN-01341,PROP-0109,Evergreen Fitness 1341,Residential,2766,6,2024-02-03,2027-02-03,11634.19,17451.29,Active,True
TEN-01342,PROP-0109,Sterling Pharmacy 1342,Residential,11034,5,2024-05-05,2027-05-05,11019.35,22038.7,Active,True
TEN-01343,PROP-0109,Harbor Retail 1343,Residential,2295,5,2021-06-23,2022-06-23,10112.89,15169.34,Active,True
TEN-01344,PROP-0109,Harbor Studio 1344,Residential,2732,7,2022-12-22,2024-12-22,16482.54,16482.54,Active,True
TEN-01345,PROP-0109,Sterling Holdings 1345,Residential,2745,2,2023-01-05,2026-01-05,3764.3,5646.45,Active,True
TEN-01346,PROP-0109,Summit Design 1346,Residential,2207,3,2024-11-10,2026-11-10,6456.33,12912.66,Renewal Risk,True
TEN-01347,PROP-0109,Vista Pharmacy 1347,Retail,4877,4,2021-11-07,2024-11-07,8439.54,8439.54,Active,True
TEN-01348,PROP-0109,Vista Holdings 1348,Residential,4222,1,2024-10-16,2027-10-16,3256.5,3256.5,Active,True
TEN-01349,PROP-0109,Brightline Studio 1349,Healthcare,811,4,2022-08-07,2024-08-07,10780.44,21560.89,Active,True
TEN-01350,PROP-0110,Evergreen Holdings 1350,Office/Services,6240,35,2021-04-13,2022-04-13,148499.49,148499.49,Active,True
TEN-01351,PROP-0110,Northstar Partners 1351,Residential,1423,7,2023-06-17,2025-06-17,35363.51,53045.27,Active,True
TEN-01352,PROP-0110,Parkside Cafe 1352,Residential,20131,15,2023-05-02,2024-05-02,75782.25,75782.25,Active,True
TEN-01353,PROP-0110,Urban Retail 1353,Residential,27723,14,2024-03-23,2026-03-23,78017.0,78017.0,Active,True
TEN-01354,PROP-0110,Summit Market 1354,Office/Services,1190,15,2023-09-09,2025-09-09,69451.08,138902.16,Active,True
TEN-01355,PROP-0110,Cornerstone Labs 1355,Residential,10546,1,2023-10-17,2026-10-17,3369.01,5053.51,Active,True
TEN-01356,PROP-0110,Cedar Clinic 1356,Residential,16440,4,2022-03-15,2023-03-15,18042.91,27064.36,Active,True
TEN-01357,PROP-0110,Cornerstone Services 1357,Residential,16904,18,2021-09-19,2023-09-19,99307.15,99307.15,Month-to-Month,True
TEN-01358,PROP-0110,Brightline Market 1358,Retail,10042,6,2023-11-21,2024-11-21,26779.58,26779.58,Active,True
TEN-01359,PROP-0110,Hudson Group 1359,Residential,7170,3,2022-09-29,2024-09-29,16646.47,33292.94,Active,True
TEN-01360,PROP-0110,Pioneer Holdings 1360,Food & Beverage,6433,11,2023-10-31,2026-10-31,58044.79,116089.57,Active,True
TEN-01361,PROP-0110,Atlas Retail 1361,Residential,24346,21,2022-04-18,2025-04-18,100786.55,201573.09,Active,True
TEN-01362,PROP-0111,Parkside Fitness 1362,Residential,18344,4,2023-02-02,2025-02-02,38926.42,77852.85,Active,True
TEN-01363,PROP-0111,Northstar Design 1363,Healthcare,5019,1,2023-10-25,2025-10-25,10603.91,21207.83,Active,True
TEN-01364,PROP-0111,Pioneer Cafe 1364,Residential,1797,10,2021-11-10,2025-11-10,65720.3,98580.45,Active,True
TEN-01365,PROP-0111,Metro Cafe 1365,Residential,11392,2,2022-05-29,2024-05-29,16035.13,24052.69,Active,True
TEN-01366,PROP-0111,Cornerstone Fitness 1366,Fitness/Wellness,6355,5,2023-08-03,2026-08-03,45203.04,45203.04,Active,True
TEN-01367,PROP-0111,Parkside Design 1367,Retail,29527,25,2022-11-19,2026-11-19,184274.47,276411.71,Active,True
TEN-01368,PROP-0111,Atlas Services 1368,Residential,27988,12,2023-02-16,2025-02-16,90359.34,90359.34,Active,True
TEN-01369,PROP-0111,Beacon Retail 1369,Residential,42948,1,2024-12-08,2027-12-08,7918.5,7918.5,Active,True
TEN-01370,PROP-0111,Sterling Holdings 1370,Residential,8328,24,2022-11-29,2023-11-29,166543.09,166543.09,Active,True
TEN-01371,PROP-0111,Evergreen Design 1371,Residential,6916,15,2021-07-27,2024-07-27,135310.11,270620.22,Active,True
TEN-01372,PROP-0111,Sterling Services 1372,Residential,28086,3,2022-04-16,2025-04-16,21347.65,42695.29,Active,True
TEN-01373,PROP-0111,Evergreen Partners 1373,Residential,4613,7,2024-11-16,2027-11-16,58437.97,58437.97,Active,True
TEN-01374,PROP-0112,Pioneer Group 1374,Residential,4014,1,2022-04-25,2025-04-25,6275.43,9413.14,Active,True
TEN-01375,PROP-0112,Liberty Labs 1375,Residential,11911,2,2023-07-04,2024-07-04,23220.21,23220.21,Active,True
TEN-01376,PROP-0112,Cornerstone Partners 1376,Residential,18012,3,2023-10-28,2026-10-28,30125.42,60250.85,Active,True
TEN-01377,PROP-0112,Atlas Retail 1377,Residential,3416,5,2022-06-17,2027-06-17,55507.29,55507.29,Active,True
TEN-01378,PROP-0112,Sterling Retail 1378,Office/Services,2316,6,2023-02-14,2026-02-14,62681.61,94022.42,Active,True
TEN-01379,PROP-0112,Pioneer Pharmacy 1379,Residential,20718,2,2022-03-22,2026-03-22,19906.53,29859.8,Active,True
TEN-01380,PROP-0112,Apex Studio 1380,Residential,26806,3,2021-05-09,2023-05-09,27424.47,27424.47,Active,True
TEN-01381,PROP-0112,Hudson Market 1381,Residential,10713,3,2023-12-27,2024-12-27,34547.17,34547.17,Active,True
TEN-01382,PROP-0112,Liberty Group 1382,Residential,1561,11,2021-12-22,2025-12-22,124042.5,124042.5,Active,True
TEN-01383,PROP-0112,Vista Services 1383,Residential,749,14,2024-11-03,2026-11-03,149293.66,149293.66,Active,True
TEN-01384,PROP-0112,Liberty Group 1384,Residential,896,2,2024-03-27,2025-03-27,19892.67,39785.33,Active,True
TEN-01385,PROP-0113,Cornerstone Pharmacy 1385,Residential,538,2,2021-04-27,2023-04-27,14316.72,21475.09,Active,True
TEN-01386,PROP-0113,Urban Market 1386,Residential,1795,4,2021-10-20,2023-10-20,28559.83,42839.75,Active,True
TEN-01387,PROP-0113,Sterling Retail 1387,Office/Services,7642,3,2024-03-17,2025-03-17,22087.19,22087.19,Active,True
TEN-01388,PROP-0113,Harbor Pharmacy 1388,Residential,17608,5,2023-03-23,2027-03-23,29138.49,29138.49,Active,True
TEN-01389,PROP-0113,Metro Clinic 1389,Residential,30538,8,2022-06-16,2026-06-16,55647.78,83471.68,Active,True
TEN-01390,PROP-0113,Hudson Clinic 1390,Residential,3716,7,2023-04-02,2024-04-02,49110.69,49110.69,Active,True
TEN-01391,PROP-0113,Cedar Services 1391,Residential,14220,9,2023-03-01,2026-03-01,55587.42,83381.13,Active,True
TEN-01392,PROP-0113,Summit Holdings 1392,Residential,13704,6,2023-03-01,2025-03-01,39555.44,39555.44,Active,True
TEN-01393,PROP-0113,Beacon Pharmacy 1393,Residential,40682,20,2024-11-29,2025-11-29,146828.27,146828.27,Renewal Risk,True
TEN-01394,PROP-0114,Liberty Pharmacy 1394,Residential,350,2,2022-08-09,2025-08-09,2627.57,2627.57,Active,True
TEN-01395,PROP-0114,Harbor Clinic 1395,Residential,350,1,2022-11-18,2026-11-18,900.0,1800.0,Active,True
TEN-01396,PROP-0114,Vista Studio 1396,Residential,430,4,2024-01-15,2025-01-15,6454.64,6454.64,Active,True
TEN-01397,PROP-0114,Parkside Studio 1397,Residential,350,2,2023-05-25,2024-05-25,3040.71,4561.06,Active,True
TEN-01398,PROP-0114,Harbor Holdings 1398,Residential,3373,1,2023-06-06,2025-06-06,900.0,1350.0,Active,True
TEN-01399,PROP-0114,Hudson Services 1399,Residential,975,4,2023-02-04,2027-02-04,6208.95,12417.9,Active,True
TEN-01400,PROP-0114,Parkside Group 1400,Office/Services,350,1,2024-07-04,2026-07-04,1508.63,2262.94,Active,True
TEN-01401,PROP-0114,Vista Clinic 1401,Residential,785,1,2024-01-18,2028-01-18,2189.79,3284.68,Active,True
TEN-01402,PROP-0114,Urban Holdings 1402,Residential,1088,3,2023-08-10,2026-08-10,3497.78,3497.78,Active,True
TEN-01403,PROP-0114,Atlas Fitness 1403,Residential,578,2,2022-03-08,2023-03-08,3513.0,5269.49,Active,True
TEN-01404,PROP-0115,Sterling Partners 1404,Residential,350,5,2023-05-01,2024-05-01,11056.91,11056.91,Month-to-Month,True
TEN-01405,PROP-0115,Brightline Fitness 1405,Residential,1963,1,2022-03-03,2023-03-03,2407.9,3611.84,Active,True
TEN-01406,PROP-0115,Vista Labs 1406,Residential,4960,2,2024-03-16,2027-03-16,4516.48,9032.96,Active,True
TEN-01407,PROP-0116,Summit Studio 1407,Residential,1617,1,2021-10-15,2022-10-15,2418.23,4836.45,Active,True
TEN-01408,PROP-0116,Urban Clinic 1408,Residential,419,1,2022-03-22,2025-03-22,1431.58,1431.58,Active,True
TEN-01409,PROP-0116,Summit Group 1409,Residential,568,1,2021-03-12,2023-03-12,1144.05,1716.07,Active,True
TEN-01410,PROP-0116,Hudson Partners 1410,Residential,4288,1,2023-03-21,2024-03-21,1671.48,3342.95,Active,True
TEN-01411,PROP-0116,Evergreen Partners 1411,Residential,350,2,2022-07-17,2026-07-17,8125.52,12188.27,Active,True
TEN-01412,PROP-0116,Summit Market 1412,Residential,793,2,2021-04-10,2023-04-10,9165.54,18331.07,Active,True
TEN-01413,PROP-0116,Summit Market 1413,Residential,1697,1,2023-07-01,2025-07-01,2129.52,3194.28,Active,True
TEN-01414,PROP-0117,Metro Retail 1414,Residential,1096,4,2023-08-27,2025-08-27,9447.66,18895.32,Active,True
TEN-01415,PROP-0117,Liberty Pharmacy 1415,Residential,350,3,2022-05-21,2023-05-21,6943.54,13887.08,Active,True
TEN-01416,PROP-0117,Harbor Labs 1416,Residential,679,3,2022-03-11,2024-03-11,6627.19,9940.78,Active,True
TEN-01417,PROP-0117,Hudson Clinic 1417,Residential,2102,5,2023-11-04,2026-11-04,14362.49,14362.49,Active,True
TEN-01418,PROP-0117,Vista Holdings 1418,Residential,2344,3,2024-03-23,2028-03-23,7837.18,15674.35,Active,True
TEN-01419,PROP-0117,Apex Services 1419,Residential,350,1,2024-05-03,2026-05-03,2200.1,3300.15,Active,True
TEN-01420,PROP-0117,Beacon Pharmacy 1420,Residential,2923,1,2022-04-15,2025-04-15,900.0,1350.0,Active,True
TEN-01421,PROP-0117,Pioneer Labs 1421,Residential,5589,3,2023-03-06,2027-03-06,6738.16,10107.24,Active,True
TEN-01422,PROP-0117,Beacon Group 1422,Residential,485,2,2024-11-22,2025-11-22,4100.76,4100.76,Active,True
TEN-01423,PROP-0117,Brightline Design 1423,Office/Services,2565,4,2022-10-13,2025-10-13,9139.56,18279.12,Active,True
TEN-01424,PROP-0117,Sterling Design 1424,Residential,1662,1,2022-11-25,2025-11-25,900.0,900.0,Active,True
TEN-01425,PROP-0117,Parkside Cafe 1425,Residential,2203,2,2024-05-25,2026-05-25,5020.6,5020.6,Active,True
TEN-01426,PROP-0118,Apex Cafe 1426,Residential,8674,2,2024-01-28,2026-01-28,22846.31,22846.31,Active,True
TEN-01427,PROP-0118,Beacon Clinic 1427,Residential,5378,3,2022-10-18,2023-10-18,33690.35,50535.52,Active,True
TEN-01428,PROP-0118,Hudson Labs 1428,Residential,1539,1,2021-08-14,2022-08-14,16073.63,24110.44,Active,True
TEN-01429,PROP-0118,Cornerstone Fitness 1429,Residential,13665,1,2024-09-21,2027-09-21,16386.95,32773.9,Active,True
TEN-01430,PROP-0118,Brightline Fitness 1430,Residential,3799,1,2023-11-24,2026-11-24,19106.39,28659.59,Active,True
TEN-01431,PROP-0118,Cedar Retail 1431,Retail,3883,2,2021-02-02,2022-02-02,19727.43,39454.86,Active,True
TEN-01432,PROP-0118,Brightline Pharmacy 1432,Residential,4637,3,2024-09-14,2028-09-14,37401.79,37401.79,Active,True
TEN-01433,PROP-0118,Beacon Consulting 1433,Retail,740,1,2024-04-04,2026-04-04,11854.36,23708.72,Active,True
TEN-01434,PROP-0118,Harbor Market 1434,Residential,8704,3,2022-11-12,2025-11-12,38042.66,57063.99,Active,True
TEN-01435,PROP-0118,Atlas Cafe 1435,Residential,7435,2,2021-08-04,2022-08-04,23890.75,35836.12,Active,True
TEN-01436,PROP-0118,Cedar Clinic 1436,Fitness/Wellness,12539,4,2023-01-26,2026-01-26,46998.33,46998.33,Active,True
TEN-01437,PROP-0118,Hudson Pharmacy 1437,Residential,2463,3,2021-12-29,2023-12-29,35165.85,70331.7,Active,True
TEN-01438,PROP-0118,Vista Group 1438,Residential,6742,1,2024-11-23,2026-11-23,5065.29,5065.29,Active,True
TEN-01439,PROP-0118,Northstar Design 1439,Residential,6573,1,2021-08-08,2024-08-08,9630.16,14445.24,Active,True
TEN-01440,PROP-0118,Cornerstone Retail 1440,Office/Services,1718,1,2024-10-12,2025-10-12,18727.87,28091.8,Active,True
TEN-01441,PROP-0119,Evergreen Clinic 1441,Residential,2683,11,2023-09-25,2025-09-25,42001.49,63002.24,Active,True
TEN-01442,PROP-0119,Cornerstone Labs 1442,Retail,18679,2,2022-03-24,2024-03-24,6079.36,12158.72,Active,True
TEN-01443,PROP-0119,Northstar Market 1443,Residential,5838,1,2023-09-12,2026-09-12,1436.3,2154.44,Active,True
TEN-01444,PROP-0119,Parkside Cafe 1444,Office/Services,1029,2,2021-03-03,2022-03-03,5523.27,8284.91,Active,True
TEN-01445,PROP-0119,Liberty Services 1445,Residential,9300,7,2021-09-08,2026-09-08,25434.31,25434.31,Active,True
TEN-01446,PROP-0119,Vista Studio 1446,Residential,5342,9,2024-03-23,2025-03-23,30333.71,45500.57,Active,True
TEN-01447,PROP-0119,Brightline Market 1447,Residential,4221,3,2022-11-09,2024-11-09,12138.74,12138.74,Active,True
TEN-01448,PROP-0119,Beacon Fitness 1448,Residential,5007,6,2022-04-01,2023-04-01,23471.97,35207.95,Active,True
TEN-01449,PROP-0119,Atlas Clinic 1449,Residential,4949,2,2023-07-26,2024-07-26,8392.79,16785.59,Active,True
TEN-01450,PROP-0119,Urban Group 1450,Residential,7962,1,2023-09-30,2026-09-30,5447.53,10895.06,Active,True
TEN-01451,PROP-0119,Summit Cafe 1451,Residential,350,1,2022-07-19,2023-07-19,3197.26,4795.89,Active,True
TEN-01452,PROP-0119,Evergreen Design 1452,Food & Beverage,5899,5,2021-08-22,2024-08-22,20502.1,20502.1,Active,True
TEN-01453,PROP-0120,Evergreen Market 1453,Residential,3246,1,2021-11-13,2025-11-13,3795.74,5693.61,Active,True
TEN-01454,PROP-0120,Apex Consulting 1454,Residential,5423,1,2022-08-24,2025-08-24,8690.84,8690.84,Active,True
TEN-01455,PROP-0120,Northstar Fitness 1455,Residential,5977,1,2021-12-25,2026-12-25,27145.35,27145.35,Active,True
TEN-01456,PROP-0121,Vista Group 1456,Retail,350,2,2021-09-09,2022-09-09,4291.5,8583.0,Active,True
TEN-01457,PROP-0121,Evergreen Cafe 1457,Residential,1146,3,2024-07-18,2027-07-18,6670.9,13341.8,Active,True
TEN-01458,PROP-0121,Beacon Studio 1458,Retail,1143,3,2022-08-24,2024-08-24,8017.65,8017.65,Active,True
TEN-01459,PROP-0121,Atlas Design 1459,Residential,1240,6,2022-04-26,2026-04-26,14373.89,14373.89,Active,True
TEN-01460,PROP-0121,Beacon Retail 1460,Residential,2877,3,2024-01-02,2026-01-02,7524.33,15048.66,Active,True
TEN-01461,PROP-0121,Evergreen Labs 1461,Residential,1270,3,2024-06-08,2028-06-08,8912.78,17825.56,Active,True
TEN-01462,PROP-0121,Vista Market 1462,Residential,1410,2,2024-11-11,2029-11-11,4685.92,7028.88,Active,True
TEN-01463,PROP-0121,Cornerstone Partners 1463,Retail,849,1,2024-10-14,2027-10-14,3566.96,3566.96,Active,True
TEN-01464,PROP-0121,Hudson Design 1464,Retail,350,2,2024-02-20,2026-02-20,5067.54,5067.54,Active,True
TEN-01465,PROP-0121,Beacon Cafe 1465,Residential,8618,3,2024-06-10,2026-06-10,7439.2,11158.8,Active,True
TEN-01466,PROP-0121,Urban Pharmacy 1466,Residential,5812,2,2022-11-30,2026-11-30,6141.06,6141.06,Active,True
TEN-01467,PROP-0122,Summit Holdings 1467,Residential,7501,1,2021-06-26,2025-06-26,4600.33,6900.5,Active,True
TEN-01468,PROP-0122,Apex Fitness 1468,Residential,2736,1,2023-02-10,2024-02-10,5011.25,7516.88,Active,True
TEN-01469,PROP-0122,Parkside Cafe 1469,Residential,5060,9,2024-02-24,2025-02-24,29001.81,58003.62,Active,True
TEN-01470,PROP-0122,Beacon Cafe 1470,Residential,1375,9,2023-10-13,2024-10-13,31342.29,62684.58,Active,True
TEN-01471,PROP-0122,Hudson Group 1471,Residential,7768,9,2022-08-21,2026-08-21,41248.09,41248.09,Active,True
TEN-01472,PROP-0122,Beacon Consulting 1472,Residential,613,2,2021-07-26,2022-07-26,5988.4,5988.4,Active,True
TEN-01473,PROP-0122,Sterling Partners 1473,Residential,2779,3,2022-12-06,2023-12-06,12260.86,18391.28,Active,True
TEN-01474,PROP-0122,Sterling Studio 1474,Residential,5547,4,2023-11-03,2027-11-03,16427.58,32855.16,Month-to-Month,True
TEN-01475,PROP-0123,Beacon Studio 1475,Residential,467,2,2023-03-17,2026-03-17,4943.04,4943.04,Active,True
TEN-01476,PROP-0123,Apex Cafe 1476,Office/Services,1209,3,2023-05-25,2026-05-25,10427.86,10427.86,Active,True
TEN-01477,PROP-0123,Metro Cafe 1477,Residential,424,6,2024-07-05,2025-07-05,15531.38,15531.38,Active,True
TEN-01478,PROP-0123,Pioneer Consulting 1478,Residential,4264,1,2021-08-04,2023-08-04,2361.39,4722.79,Month-to-Month,True
TEN-01479,PROP-0123,Harbor Cafe 1479,Residential,6543,2,2022-03-02,2025-03-02,6167.57,12335.14,Month-to-Month,True
TEN-01480,PROP-0123,Harbor Consulting 1480,Residential,1092,1,2022-10-22,2023-10-22,3253.18,6506.36,Active,True
TEN-01481,PROP-0123,Metro Design 1481,Healthcare,905,1,2021-09-23,2025-09-23,2214.49,2214.49,Active,True
TEN-01482,PROP-0123,Hudson Pharmacy 1482,Residential,7694,1,2021-03-10,2023-03-10,900.0,1350.0,Active,True
