invoice_id,property_id,vendor_id,vendor_name,invoice_number,invoice_category,invoice_date,due_date,paid_date,invoice_amount,approval_status,gl_code,late_payment_flag,potential_duplicate_invoice_flag,missing_gl_code_flag,compliance_flag,synthetic_record
INVREC-0005237,PROP-0086,VEND-005,Bright Electric,INV-0086-06-05237,Repairs & Maintenance,2025-06-18,2025-07-03,2025-06-29,3586.82,Approved,6100,False,False,False,False,True
INVREC-0005238,PROP-0086,VEND-004,Ace Plumbing,INV-0086-07-05238,Repairs & Maintenance,2025-07-18,2025-08-17,2025-08-13,3115.32,Approved,6100,False,False,False,False,True
INVREC-0005239,PROP-0086,VEND-006,ConEd Utility,INV-0086-07-05239,Utilities,2025-07-01,2025-07-31,2025-07-24,2524.59,Approved,6200,False,False,False,False,True
INVREC-0005240,PROP-0086,VEND-017,OfficeWorks Supply,INV-0086-07-05240,Administrative,2025-07-04,2025-08-03,2025-07-30,100.88,Approved,6800,False,False,False,False,True
INVREC-0005241,PROP-0086,VEND-009,Guardian Security,INV-0086-07-05241,Security,2025-07-18,2025-08-02,2025-07-31,658.57,Approved,6300,False,False,False,False,True
INVREC-0005242,PROP-0086,VEND-011,CleanCore Services,INV-0086-07-05242,Janitorial,2025-07-04,2025-08-03,2025-08-02,1718.92,Approved,6400,False,False,False,False,True
INVREC-0005243,PROP-0086,VEND-006,ConEd Utility,INV-0086-08-05243,Utilities,2025-08-10,2025-08-25,2025-08-23,316.94,Pending,6200,False,False,False,True,True
INVREC-0005244,PROP-0086,VEND-006,ConEd Utility,INV-0086-08-05244,Utilities,2025-08-25,2025-09-24,2025-09-18,1825.93,Approved,6200,False,False,False,False,True
INVREC-0005245,PROP-0086,VEND-008,Gridline Energy,INV-0086-08-05245,Utilities,2025-08-21,2025-09-20,2025-09-19,1813.94,Approved,6200,False,False,False,False,True
INVREC-0005246,PROP-0086,VEND-016,RiskShield Insurance,INV-0086-08-05246,Insurance,2025-08-19,2025-09-18,2025-09-16,1230.85,Approved,6700,False,False,False,False,True
INVREC-0005247,PROP-0086,VEND-008,Gridline Energy,INV-0086-08-05247,Utilities,2025-08-20,2025-10-04,2025-10-01,1313.37,Approved,6200,False,False,False,False,True
INVREC-0005248,PROP-0086,VEND-009,Guardian Security,INV-0086-08-05248,Security,2025-08-09,2025-09-08,2025-09-02,1176.17,Approved,6300,False,False,False,False,True
INVREC-0005249,PROP-0086,VEND-009,Guardian Security,INV-0086-08-05249,Security,2025-08-05,2025-09-04,2025-09-04,2056.44,Approved,6300,False,False,False,False,True
INVREC-0005250,PROP-0086,VEND-002,Skyline Maintenance,INV-0086-08-05250,Repairs & Maintenance,2025-08-13,2025-09-27,2025-09-26,959.1,Approved,6100,False,False,False,False,True
INVREC-0005251,PROP-0086,VEND-008,Gridline Energy,INV-0086-09-05251,Utilities,2025-09-06,2025-10-06,2025-10-06,1751.18,Approved,6200,False,False,False,False,True
INVREC-0005252,PROP-0086,VEND-006,ConEd Utility,INV-0086-09-05252,Utilities,2025-09-03,2025-10-03,2025-10-03,2057.47,Approved,6200,False,False,False,False,True
INVREC-0005253,PROP-0086,VEND-010,FrontDesk Patrol,INV-0086-09-05253,Security,2025-09-06,2025-10-06,2025-10-05,588.62,Pending,6300,False,False,False,True,True
INVREC-0005254,PROP-0086,VEND-003,Metro Mechanical,INV-0086-09-05254,Repairs & Maintenance,2025-09-11,2025-10-11,2025-10-09,2925.14,Approved,6100,False,False,False,False,True
INVREC-0005255,PROP-0086,VEND-013,Urban Greenery,INV-0086-09-05255,Landscaping,2025-09-15,2025-10-15,,562.57,Rejected,6500,False,False,False,True,True
INVREC-0005256,PROP-0086,VEND-015,ComplianceWorks,INV-0086-09-05256,Professional Services,2025-09-22,2025-10-22,2025-10-16,366.2,Pending,6600,False,False,False,True,True
INVREC-0005257,PROP-0086,VEND-007,NY Water Services,INV-0086-09-05257,Utilities,2025-09-09,2025-10-09,2025-10-06,3504.25,Approved,6200,False,False,False,False,True
INVREC-0005258,PROP-0086,VEND-004,Ace Plumbing,INV-0086-09-05258,Repairs & Maintenance,2025-09-19,2025-10-19,2025-10-13,487.1,Approved,6100,False,False,False,False,True
INVREC-0005259,PROP-0086,VEND-014,LedgerPro Accounting,INV-0086-09-05259,Professional Services,2025-09-20,2025-10-20,2025-10-25,952.34,Approved,6600,True,False,False,True,True
INVREC-0005260,PROP-0086,VEND-016,RiskShield Insurance,INV-0086-10-05260,Insurance,2025-10-13,2025-11-12,2025-11-08,1403.81,Approved,6700,False,False,False,False,True
INVREC-0005261,PROP-0086,VEND-011,CleanCore Services,INV-0086-10-05261,Janitorial,2025-10-13,2025-11-12,2025-11-09,1159.88,Approved,6400,False,False,False,False,True
INVREC-0005262,PROP-0086,VEND-002,Skyline Maintenance,INV-0086-10-05262,Repairs & Maintenance,2025-10-04,2025-10-19,,3371.13,Rejected,6100,False,False,False,True,True
INVREC-0005263,PROP-0086,VEND-013,Urban Greenery,INV-0086-10-05263,Landscaping,2025-10-07,2025-11-06,2025-11-02,1659.61,Approved,6500,False,False,False,False,True
INVREC-0005264,PROP-0086,VEND-008,Gridline Energy,INV-0086-10-05264,Utilities,2025-10-06,2025-11-05,2025-11-04,351.04,Approved,6200,False,False,False,False,True
INVREC-0005265,PROP-0086,VEND-015,ComplianceWorks,INV-0086-11-05265,Professional Services,2025-11-05,2025-12-05,2025-11-29,333.24,Approved,,False,False,True,True,True
INVREC-0005266,PROP-0086,VEND-016,RiskShield Insurance,INV-0086-11-05266,Insurance,2025-11-06,2025-12-06,2025-12-04,993.34,Approved,6700,False,False,False,False,True
INVREC-0005267,PROP-0086,VEND-017,OfficeWorks Supply,INV-0086-11-05267,Administrative,2025-11-04,2025-12-04,2025-12-14,88.59,Approved,6800,True,False,False,True,True
INVREC-0005268,PROP-0086,VEND-007,NY Water Services,INV-0086-11-05268,Utilities,2025-11-02,2025-12-02,2025-11-28,3560.67,Approved,6200,False,False,False,False,True
INVREC-0005269,PROP-0086,VEND-009,Guardian Security,INV-0086-11-05269,Security,2025-11-10,2025-12-10,2025-12-08,450.16,Approved,6300,False,False,False,False,True
INVREC-0005270,PROP-0086,VEND-006,ConEd Utility,INV-0086-11-05270,Utilities,2025-11-10,2025-11-25,2025-11-18,985.2,Approved,6200,False,False,False,False,True
INVREC-0005271,PROP-0086,VEND-017,OfficeWorks Supply,INV-0086-11-05271,Administrative,2025-11-17,2026-01-01,2026-01-01,438.44,Approved,6800,False,False,False,False,True
INVREC-0005272,PROP-0086,VEND-004,Ace Plumbing,INV-0086-11-05272,Repairs & Maintenance,2025-11-17,2025-12-17,2025-12-11,1189.37,Approved,6100,False,False,False,False,True
INVREC-0005273,PROP-0086,VEND-011,CleanCore Services,INV-0086-11-05273,Janitorial,2025-11-14,2025-12-14,2025-12-11,1142.68,Approved,6400,False,False,False,False,True
INVREC-0005274,PROP-0086,VEND-013,Urban Greenery,INV-0086-11-05274,Landscaping,2025-11-10,2025-12-10,2025-12-14,93.53,Approved,6500,True,False,False,True,True
INVREC-0005275,PROP-0086,VEND-006,ConEd Utility,INV-0086-12-05275,Utilities,2025-12-20,2026-01-19,2026-01-18,11102.77,Approved,6200,False,False,False,False,True
INVREC-0005276,PROP-0086,VEND-005,Bright Electric,INV-0086-12-05276,Repairs & Maintenance,2025-12-25,2026-01-24,2026-01-21,7090.82,Approved,6100,False,False,False,False,True
INVREC-0005277,PROP-0086,VEND-016,RiskShield Insurance,INV-0086-12-05277,Insurance,2025-12-18,2026-01-17,2026-01-11,4246.22,Pending,6700,False,False,False,True,True
INVREC-0005278,PROP-0086,VEND-016,RiskShield Insurance,INV-0086-12-05278,Insurance,2025-12-24,2026-01-23,2026-01-17,2207.05,Approved,6700,False,False,False,False,True
INVREC-0005279,PROP-0086,VEND-016,RiskShield Insurance,INV-0086-12-05279,Insurance,2025-12-04,2026-01-03,2025-12-30,1577.1,Pending,6700,False,False,False,True,True
INVREC-0005280,PROP-0087,VEND-009,Guardian Security,INV-0087-01-05280,Security,2025-01-20,2025-02-19,2025-02-16,176.59,Approved,6300,False,False,False,False,True
INVREC-0005281,PROP-0087,VEND-012,Sparkle Janitorial,INV-0087-01-05281,Janitorial,2025-01-05,2025-02-04,,1020.28,Rejected,6400,False,False,False,True,True
INVREC-0005282,PROP-0087,VEND-004,Ace Plumbing,INV-0087-01-05282,Repairs & Maintenance,2025-01-07,2025-01-22,2025-01-19,1519.3,Approved,6100,False,False,False,False,True
INVREC-0005283,PROP-0087,VEND-016,RiskShield Insurance,INV-0087-01-05283,Insurance,2025-01-25,2025-02-24,2025-02-23,417.53,Approved,6700,False,False,False,False,True
INVREC-0005284,PROP-0087,VEND-011,CleanCore Services,INV-0087-01-05284,Janitorial,2025-01-21,2025-03-07,2025-03-07,1186.33,Approved,6400,False,False,False,False,True
INVREC-0005285,PROP-0087,VEND-006,ConEd Utility,INV-0087-01-05285,Utilities,2025-01-03,2025-02-02,2025-01-30,203.46,Pending,6200,False,False,False,True,True
INVREC-0005286,PROP-0087,VEND-011,CleanCore Services,INV-0087-02-05286,Janitorial,2025-02-03,2025-03-05,2025-02-27,547.75,Approved,6400,False,False,False,False,True
INVREC-0005287,PROP-0087,VEND-004,Ace Plumbing,INV-0087-02-05287,Repairs & Maintenance,2025-02-21,2025-03-08,2025-03-05,2511.88,Approved,6100,False,False,False,False,True
INVREC-0005288,PROP-0087,VEND-012,Sparkle Janitorial,INV-0087-02-05288,Janitorial,2025-02-18,2025-03-20,2025-03-18,184.74,Approved,6400,False,False,False,False,True
INVREC-0005289,PROP-0087,VEND-013,Urban Greenery,INV-0087-02-05289,Landscaping,2025-02-09,2025-03-11,2025-03-09,532.81,Approved,6500,False,False,False,False,True
INVREC-0005290,PROP-0087,VEND-004,Ace Plumbing,INV-0087-03-05290,Repairs & Maintenance,2025-03-15,2025-03-30,2025-03-26,2419.43,Pending,6100,False,False,False,True,True
INVREC-0005291,PROP-0087,VEND-005,Bright Electric,INV-0087-03-05291,Repairs & Maintenance,2025-03-21,2025-04-20,2025-04-20,1198.92,Approved,6100,False,False,False,False,True
INVREC-0005292,PROP-0087,VEND-016,RiskShield Insurance,INV-0087-04-05292,Insurance,2025-04-20,2025-05-05,2025-05-03,1593.7,Approved,6700,False,False,False,False,True
INVREC-0005293,PROP-0087,VEND-010,FrontDesk Patrol,INV-0087-04-05293,Security,2025-04-07,2025-05-07,2025-04-30,494.12,Approved,6300,False,False,False,False,True
INVREC-0005294,PROP-0087,VEND-011,CleanCore Services,INV-0087-04-05294,Janitorial,2025-04-02,2025-05-02,2025-04-28,1546.87,Approved,6400,False,False,False,False,True
INVREC-0005295,PROP-0087,VEND-013,Urban Greenery,INV-0087-04-05295,Landscaping,2025-04-04,2025-05-04,2025-05-01,372.06,Approved,6500,False,False,False,False,True
INVREC-0005296,PROP-0087,VEND-006,ConEd Utility,INV-0087-04-05296,Utilities,2025-04-11,2025-05-11,2025-05-06,514.03,Approved,6200,False,False,False,False,True
INVREC-0005297,PROP-0087,VEND-011,CleanCore Services,INV-0087-04-05297,Janitorial,2025-04-17,2025-05-17,2025-05-15,1027.8,Approved,6400,False,False,False,False,True
INVREC-0005298,PROP-0087,VEND-001,Rapid Repair Co,INV-0087-05-05298,Repairs & Maintenance,2025-05-04,2025-06-03,2025-06-08,415.41,Approved,6100,True,False,False,True,True
INVREC-0005299,PROP-0087,VEND-011,CleanCore Services,INV-0087-05-05299,Janitorial,2025-05-13,2025-06-12,2025-06-20,471.8,Approved,,True,False,True,True,True
INVREC-0005300,PROP-0087,VEND-007,NY Water Services,INV-0087-05-05300,Utilities,2025-05-13,2025-06-27,2025-06-26,433.11,Approved,6200,False,False,False,False,True
INVREC-0005301,PROP-0087,VEND-015,ComplianceWorks,INV-0087-05-05301,Professional Services,2025-05-21,2025-06-05,2025-06-02,117.13,Approved,6600,False,False,False,False,True
INVREC-0005302,PROP-0087,VEND-004,Ace Plumbing,INV-0087-05-05302,Repairs & Maintenance,2025-05-08,2025-06-22,2025-06-16,1696.2,Approved,6100,False,False,False,False,True
INVREC-0005303,PROP-0087,VEND-010,FrontDesk Patrol,INV-0087-05-05303,Security,2025-05-11,2025-06-10,2025-06-03,75.0,Approved,6300,False,False,False,False,True
INVREC-0005304,PROP-0087,VEND-015,ComplianceWorks,INV-0087-06-05304,Professional Services,2025-06-16,2025-07-01,2025-07-24,433.43,Approved,6600,True,False,False,True,True
INVREC-0005305,PROP-0087,VEND-012,Sparkle Janitorial,INV-0087-06-05305,Janitorial,2025-06-20,2025-07-20,2025-08-09,269.83,Approved,6400,True,False,False,True,True
INVREC-0005306,PROP-0087,VEND-012,Sparkle Janitorial,INV-0087-06-05306,Janitorial,2025-06-19,2025-07-19,2025-07-14,698.12,Approved,6400,False,False,False,False,True
INVREC-0005307,PROP-0087,VEND-016,RiskShield Insurance,INV-0087-06-05307,Insurance,2025-06-14,2025-07-14,2025-07-16,364.18,Approved,6700,True,False,False,True,True
INVREC-0005308,PROP-0087,VEND-007,NY Water Services,INV-0087-07-05308,Utilities,2025-07-08,2025-08-07,2025-08-03,489.36,Approved,6200,False,False,False,False,True
INVREC-0005309,PROP-0087,VEND-006,ConEd Utility,INV-0087-07-05309,Utilities,2025-07-17,2025-08-16,2025-08-16,1158.67,Approved,6200,False,False,False,False,True
INVREC-0005310,PROP-0087,VEND-012,Sparkle Janitorial,INV-0087-07-05310,Janitorial,2025-07-01,2025-08-15,2025-08-10,449.75,Approved,6400,False,False,False,False,True
INVREC-0005311,PROP-0087,VEND-007,NY Water Services,INV-0087-07-05311,Utilities,2025-07-16,2025-07-31,2025-08-22,1232.21,Approved,6200,True,False,False,True,True
INVREC-0005312,PROP-0087,VEND-007,NY Water Services,INV-0087-08-05312,Utilities,2025-08-04,2025-09-03,2025-08-30,215.29,Approved,6200,False,False,False,False,True
INVREC-0005313,PROP-0087,VEND-010,FrontDesk Patrol,INV-0087-08-05313,Security,2025-08-16,2025-09-15,2025-10-03,1173.27,Approved,6300,True,False,False,True,True
INVREC-0005314,PROP-0087,VEND-010,FrontDesk Patrol,INV-0087-08-05314,Security,2025-08-20,2025-09-19,2025-09-15,498.6,Approved,6300,False,False,False,False,True
INVREC-0005315,PROP-0087,VEND-008,Gridline Energy,INV-0087-08-05315,Utilities,2025-08-16,2025-09-15,2025-09-14,1037.58,Approved,6200,False,False,False,False,True
INVREC-0005316,PROP-0087,VEND-003,Metro Mechanical,INV-0087-09-05316,Repairs & Maintenance,2025-09-06,2025-10-06,2025-09-29,525.61,Approved,,False,False,True,True,True
INVREC-0005317,PROP-0087,VEND-014,LedgerPro Accounting,INV-0087-09-05317,Professional Services,2025-09-04,2025-09-19,2025-09-16,565.11,Pending,6600,False,False,False,True,True
INVREC-0005318,PROP-0087,VEND-001,Rapid Repair Co,INV-0087-09-05318,Repairs & Maintenance,2025-09-15,2025-10-15,2025-10-15,1805.04,Approved,6100,False,False,False,False,True
INVREC-0005319,PROP-0087,VEND-007,NY Water Services,INV-0087-09-05319,Utilities,2025-09-14,2025-10-14,2025-10-20,244.86,Approved,6200,True,False,False,True,True
INVREC-0005320,PROP-0087,VEND-003,Metro Mechanical,INV-0087-09-05320,Repairs & Maintenance,2025-09-05,2025-10-05,2025-10-02,1031.68,Approved,6100,False,False,False,False,True
INVREC-0005321,PROP-0087,VEND-007,NY Water Services,INV-0087-10-05321,Utilities,2025-10-06,2025-10-21,2025-10-18,1066.23,Approved,6200,False,False,False,False,True
INVREC-0005322,PROP-0087,VEND-017,OfficeWorks Supply,INV-0087-10-05322,Administrative,2025-10-14,2025-11-13,2025-11-12,75.0,Pending,6800,False,False,False,True,True
INVREC-0005323,PROP-0087,VEND-017,OfficeWorks Supply,INV-0087-10-05323,Administrative,2025-10-10,2025-11-09,,519.76,Rejected,6800,True,False,False,True,True
INVREC-0005324,PROP-0087,VEND-004,Ace Plumbing,INV-0087-10-05324,Repairs & Maintenance,2025-10-15,2025-11-14,2025-11-10,297.15,Approved,6100,False,False,False,False,True
INVREC-0005325,PROP-0087,VEND-008,Gridline Energy,INV-0087-11-05325,Utilities,2025-11-14,2025-12-14,2025-12-14,1741.36,Approved,6200,False,False,False,False,True
INVREC-0005326,PROP-0087,VEND-004,Ace Plumbing,INV-0087-11-05326,Repairs & Maintenance,2025-11-11,2025-11-26,2025-11-21,1171.14,Approved,6100,False,False,False,False,True
INVREC-0005327,PROP-0087,VEND-010,FrontDesk Patrol,INV-0087-11-05327,Security,2025-11-01,2025-12-01,2025-11-24,423.99,Approved,6300,False,False,False,False,True
INVREC-0005328,PROP-0087,VEND-004,Ace Plumbing,INV-0087-11-05328,Repairs & Maintenance,2025-11-18,2025-12-18,2025-12-23,1007.21,Approved,6100,True,False,False,True,True
INVREC-0005329,PROP-0087,VEND-007,NY Water Services,INV-0087-11-05329,Utilities,2025-11-02,2025-11-17,2025-11-25,690.18,Pending,6200,True,False,False,True,True
INVREC-0005330,PROP-0087,VEND-001,Rapid Repair Co,INV-0087-11-05330,Repairs & Maintenance,2025-11-09,2025-12-09,2025-12-09,463.84,Approved,6100,False,False,False,False,True
INVREC-0005331,PROP-0087,VEND-009,Guardian Security,INV-0087-11-05331,Security,2025-11-24,2026-01-08,2026-01-02,170.7,Pending,6300,False,False,False,True,True
INVREC-0005332,PROP-0087,VEND-002,Skyline Maintenance,INV-0087-12-05332,Repairs & Maintenance,2025-12-15,2026-01-14,2026-01-11,820.39,Approved,6100,False,False,False,False,True
INVREC-0005333,PROP-0087,VEND-014,LedgerPro Accounting,INV-0087-12-05333,Professional Services,2025-12-07,2025-12-22,2025-12-22,304.02,Approved,6600,False,False,False,False,True
INVREC-0005334,PROP-0087,VEND-003,Metro Mechanical,INV-0087-12-05334,Repairs & Maintenance,2025-12-03,2025-12-18,2025-12-17,1301.38,Approved,,False,False,True,True,True
INVREC-0005335,PROP-0087,VEND-009,Guardian Security,INV-0087-12-05335,Security,2025-12-03,2026-01-17,2026-01-15,229.9,Approved,6300,False,False,False,False,True
INVREC-0005336,PROP-0087,VEND-011,CleanCore Services,INV-0087-12-05336,Janitorial,2025-12-15,2026-01-14,2026-01-12,919.07,Approved,6400,False,False,False,False,True
INVREC-0005337,PROP-0087,VEND-001,Rapid Repair Co,INV-0087-12-05337,Repairs & Maintenance,2025-12-08,2025-12-23,2025-12-20,1001.53,Pending,6100,False,False,False,True,True
INVREC-0005338,PROP-0087,VEND-017,OfficeWorks Supply,INV-0087-12-05338,Administrative,2025-12-24,2026-01-23,2026-01-24,80.86,Pending,6800,True,False,False,True,True
INVREC-0005339,PROP-0088,VEND-014,LedgerPro Accounting,INV-0088-01-05339,Professional Services,2025-01-03,2025-02-02,2025-01-30,971.03,Approved,6600,False,False,False,False,True
INVREC-0005340,PROP-0088,VEND-012,Sparkle Janitorial,INV-0087-12-05335,Janitorial,2025-01-25,2025-02-09,2025-02-09,1594.73,Approved,6400,False,True,False,True,True
INVREC-0005341,PROP-0088,VEND-006,ConEd Utility,INV-0088-01-05341,Utilities,2025-01-23,2025-02-07,2025-02-03,4276.16,Approved,6200,False,False,False,False,True
INVREC-0005342,PROP-0088,VEND-001,Rapid Repair Co,INV-0088-01-05342,Repairs & Maintenance,2025-01-24,2025-02-23,2025-02-17,1936.23,Pending,6100,False,False,False,True,True
INVREC-0005343,PROP-0088,VEND-007,NY Water Services,INV-0088-01-05343,Utilities,2025-01-05,2025-02-04,2025-01-29,2335.45,Approved,6200,False,False,False,False,True
INVREC-0005344,PROP-0088,VEND-006,ConEd Utility,INV-0088-02-05344,Utilities,2025-02-20,2025-03-22,,2147.1,Rejected,6200,False,False,False,True,True
INVREC-0005345,PROP-0088,VEND-008,Gridline Energy,INV-0088-02-05345,Utilities,2025-02-09,2025-02-24,2025-03-14,800.01,Approved,6200,True,False,False,True,True
INVREC-0005346,PROP-0088,VEND-004,Ace Plumbing,INV-0088-02-05346,Repairs & Maintenance,2025-02-24,2025-03-26,2025-03-26,944.32,Approved,6100,False,False,False,False,True
INVREC-0005347,PROP-0088,VEND-007,NY Water Services,INV-0088-02-05347,Utilities,2025-02-17,2025-03-19,2025-03-14,6483.48,Approved,6200,False,False,False,False,True
INVREC-0005348,PROP-0088,VEND-004,Ace Plumbing,INV-0088-03-05348,Repairs & Maintenance,2025-03-03,2025-04-02,2025-04-05,1803.4,Approved,6100,True,False,False,True,True
INVREC-0005349,PROP-0088,VEND-009,Guardian Security,INV-0088-03-05349,Security,2025-03-21,2025-04-05,2025-04-01,1522.48,Approved,6300,False,False,False,False,True
INVREC-0005350,PROP-0088,VEND-017,OfficeWorks Supply,INV-0088-03-05350,Administrative,2025-03-15,2025-04-14,2025-04-09,634.64,Approved,6800,False,False,False,False,True
INVREC-0005351,PROP-0088,VEND-011,CleanCore Services,INV-0088-03-05351,Janitorial,2025-03-22,2025-04-21,2025-04-21,1188.82,Approved,6400,False,False,False,False,True
INVREC-0005352,PROP-0088,VEND-013,Urban Greenery,INV-0088-03-05352,Landscaping,2025-03-14,2025-04-13,2025-04-13,75.0,Approved,6500,False,False,False,False,True
INVREC-0005353,PROP-0088,VEND-013,Urban Greenery,INV-0088-04-05353,Landscaping,2025-04-07,2025-05-07,2025-05-07,853.23,Approved,6500,False,False,False,False,True
INVREC-0005354,PROP-0088,VEND-001,Rapid Repair Co,INV-0088-04-05354,Repairs & Maintenance,2025-04-09,2025-05-09,2025-05-03,5243.57,Approved,6100,False,False,False,False,True
INVREC-0005355,PROP-0088,VEND-003,Metro Mechanical,INV-0088-04-05355,Repairs & Maintenance,2025-04-02,2025-04-17,2025-04-11,4023.19,Approved,6100,False,False,False,False,True
