financial_id,property_id,month,budget_income,actual_income,income_variance,income_variance_pct,budget_expenses,actual_expenses,expense_variance,expense_variance_pct,net_operating_income,ebitda,occupancy_rate,management_fee,synthetic_record
FIN-PROP-0110-202510,PROP-0110,2025-10-01,719138.44,691042.66,-28095.78,-0.0391,182522.45,174369.75,-8152.69,-0.0447,516672.91,493547.59,0.9709,23125.32,True
FIN-PROP-0110-202511,PROP-0110,2025-11-01,720605.65,648471.64,-72134.01,-0.1001,184803.98,186415.92,1611.94,0.0087,462055.72,445255.04,0.9155,16800.68,True
FIN-PROP-0110-202512,PROP-0110,2025-12-01,724614.12,679813.23,-44800.89,-0.0618,186474.17,197167.72,10693.54,0.0573,482645.51,461664.95,0.9206,20980.56,True
FIN-PROP-0111-202501,PROP-0111,2025-01-01,840679.93,809746.49,-30933.44,-0.0368,251260.93,271504.42,20243.49,0.0806,538242.07,512434.95,0.99,25807.12,True
FIN-PROP-0111-202502,PROP-0111,2025-02-01,846985.03,798183.92,-48801.11,-0.0576,250439.89,293291.24,42851.36,0.1711,504892.67,483162.9,0.9059,21729.77,True
FIN-PROP-0111-202503,PROP-0111,2025-03-01,851600.68,765669.37,-85931.31,-0.1009,248196.77,291766.83,43570.06,0.1755,473902.54,444621.02,0.8977,29281.52,True
FIN-PROP-0111-202504,PROP-0111,2025-04-01,853290.13,762052.16,-91237.97,-0.1069,245132.61,273687.29,28554.68,0.1165,488364.87,462337.66,0.8821,26027.21,True
FIN-PROP-0111-202505,PROP-0111,2025-05-01,851600.68,747276.43,-104324.25,-0.1225,242068.45,284538.15,42469.7,0.1754,462738.28,443024.17,0.9262,19714.11,True
FIN-PROP-0111-202506,PROP-0111,2025-06-01,846985.03,830177.63,-16807.4,-0.0198,239825.33,239760.41,-64.92,-0.0003,590417.22,557906.93,0.9542,32510.29,True
FIN-PROP-0111-202507,PROP-0111,2025-07-01,840679.93,832054.65,-8625.28,-0.0103,239004.29,271043.52,32039.22,0.1341,561011.13,534384.38,0.99,26626.75,True
FIN-PROP-0111-202508,PROP-0111,2025-08-01,834374.83,730814.74,-103560.09,-0.1241,239825.33,248975.83,9150.5,0.0382,481838.91,460742.44,0.8841,21096.47,True
FIN-PROP-0111-202509,PROP-0111,2025-09-01,829759.18,778187.03,-51572.15,-0.0622,242068.45,247971.2,5902.75,0.0244,530215.83,496027.19,0.9436,34188.64,True
FIN-PROP-0111-202510,PROP-0111,2025-10-01,828069.73,751161.46,-76908.27,-0.0929,245132.61,267780.15,22647.54,0.0924,483381.31,454529.25,0.9415,28852.06,True
FIN-PROP-0111-202511,PROP-0111,2025-11-01,829759.18,785801.62,-43957.56,-0.053,248196.77,233978.9,-14217.87,-0.0573,551822.72,532154.76,0.9258,19667.96,True
FIN-PROP-0111-202512,PROP-0111,2025-12-01,834374.83,829815.88,-4558.95,-0.0055,250439.89,286034.03,35594.14,0.1421,543781.85,516789.72,0.99,26992.13,True
FIN-PROP-0112-202501,PROP-0112,2025-01-01,552916.96,520388.95,-32528.01,-0.0588,141684.97,151138.93,9453.95,0.0667,369250.02,356225.82,0.9072,13024.2,True
FIN-PROP-0112-202502,PROP-0112,2025-02-01,557063.84,529014.21,-28049.63,-0.0504,141221.99,143270.11,2048.11,0.0145,385744.1,367053.65,0.9446,18690.45,True
FIN-PROP-0112-202503,PROP-0112,2025-03-01,560099.56,532401.54,-27698.03,-0.0495,139957.11,151777.69,11820.59,0.0845,380623.84,362138.71,0.99,18485.13,True
FIN-PROP-0112-202504,PROP-0112,2025-04-01,561210.71,550636.52,-10574.19,-0.0188,138229.24,145310.24,7081.0,0.0512,405326.28,382571.15,0.9761,22755.13,True
FIN-PROP-0112-202505,PROP-0112,2025-05-01,560099.56,540386.06,-19713.5,-0.0352,136501.37,138413.08,1911.71,0.014,401972.98,383546.79,0.938,18426.18,True
FIN-PROP-0112-202506,PROP-0112,2025-06-01,557063.84,545878.5,-11185.34,-0.0201,135236.49,131905.76,-3330.73,-0.0246,413972.74,397378.37,0.9545,16594.37,True
FIN-PROP-0112-202507,PROP-0112,2025-07-01,552916.96,527859.56,-25057.4,-0.0453,134773.51,165352.95,30579.44,0.2269,362506.62,340553.45,0.9499,21953.17,True
FIN-PROP-0112-202508,PROP-0112,2025-08-01,548770.08,552050.51,3280.43,0.006,135236.49,139343.26,4106.77,0.0304,412707.25,394775.91,0.99,17931.34,True
FIN-PROP-0112-202509,PROP-0112,2025-09-01,545734.36,520946.54,-24787.82,-0.0454,136501.37,141329.17,4827.79,0.0354,379617.37,361387.46,0.99,18229.91,True
FIN-PROP-0112-202510,PROP-0112,2025-10-01,544623.21,497756.58,-46866.63,-0.0861,138229.24,146735.94,8506.7,0.0615,351020.63,334997.16,0.8839,16023.47,True
FIN-PROP-0112-202511,PROP-0112,2025-11-01,545734.36,478752.89,-66981.47,-0.1227,139957.11,146287.09,6329.99,0.0452,332465.8,314799.59,0.8942,17666.21,True
FIN-PROP-0112-202512,PROP-0112,2025-12-01,548770.08,518713.88,-30056.2,-0.0548,141221.99,141147.77,-74.22,-0.0005,377566.12,361548.8,0.9477,16017.32,True
FIN-PROP-0113-202501,PROP-0113,2025-01-01,440831.83,407896.59,-32935.24,-0.0747,168952.74,192729.44,23776.71,0.1407,215167.15,204722.4,0.9539,10444.75,True
FIN-PROP-0113-202502,PROP-0113,2025-02-01,444138.07,402720.24,-41417.83,-0.0933,168400.65,168026.57,-374.09,-0.0022,234693.67,217329.72,0.91,17363.96,True
FIN-PROP-0113-202503,PROP-0113,2025-03-01,446558.4,440735.86,-5822.54,-0.013,166892.34,173906.23,7013.89,0.042,266829.63,254836.01,0.9262,11993.62,True
FIN-PROP-0113-202504,PROP-0113,2025-04-01,447444.31,421515.82,-25928.49,-0.0579,164831.94,163209.11,-1622.83,-0.0098,258306.7,239933.65,0.9437,18373.06,True
FIN-PROP-0113-202505,PROP-0113,2025-05-01,446558.4,428685.85,-17872.55,-0.04,162771.54,191001.98,28230.44,0.1734,237683.87,219882.23,0.9843,17801.65,True
FIN-PROP-0113-202506,PROP-0113,2025-06-01,444138.07,390967.5,-53170.57,-0.1197,161263.22,171457.46,10194.24,0.0632,219510.04,208276.48,0.9122,11233.56,True
FIN-PROP-0113-202507,PROP-0113,2025-07-01,440831.83,407879.28,-32952.55,-0.0748,160711.14,168338.59,7627.45,0.0475,239540.68,222528.82,0.9048,17011.86,True
FIN-PROP-0113-202508,PROP-0113,2025-08-01,437525.59,433807.94,-3717.65,-0.0085,161263.22,161856.84,593.62,0.0037,271951.1,260254.52,0.9581,11696.58,True
FIN-PROP-0113-202509,PROP-0113,2025-09-01,435105.26,422139.57,-12965.68,-0.0298,162771.54,181311.7,18540.16,0.1139,240827.87,227462.75,0.9638,13365.12,True
FIN-PROP-0113-202510,PROP-0113,2025-10-01,434219.35,441544.25,7324.89,0.0169,164831.94,180724.02,15892.08,0.0964,260820.23,241071.19,0.99,19749.04,True
FIN-PROP-0113-202511,PROP-0113,2025-11-01,435105.26,421584.38,-13520.88,-0.0311,166892.34,174557.48,7665.15,0.0459,247026.9,231378.76,0.9573,15648.13,True
FIN-PROP-0113-202512,PROP-0113,2025-12-01,437525.59,419556.38,-17969.21,-0.0411,168400.65,155185.08,-13215.57,-0.0785,264371.29,253809.67,0.9523,10561.63,True
FIN-PROP-0114-202501,PROP-0114,2025-01-01,30841.07,25984.26,-4856.81,-0.1575,10478.3,10721.51,243.21,0.0232,15262.75,14436.21,0.9189,826.54,True
FIN-PROP-0114-202502,PROP-0114,2025-02-01,31072.38,26974.2,-4098.17,-0.1319,10444.06,11393.73,949.67,0.0909,15580.47,14528.82,0.9046,1051.65,True
FIN-PROP-0114-202503,PROP-0114,2025-03-01,31241.71,29296.62,-1945.09,-0.0623,10350.52,10241.9,-108.62,-0.0105,19054.72,18273.18,0.9381,781.53,True
FIN-PROP-0114-202504,PROP-0114,2025-04-01,31303.69,29388.75,-1914.93,-0.0612,10222.73,10442.68,219.95,0.0215,18946.07,18187.55,0.9513,758.52,True
FIN-PROP-0114-202505,PROP-0114,2025-05-01,31241.71,29641.49,-1600.21,-0.0512,10094.95,11846.22,1751.27,0.1735,17795.28,16589.41,0.9441,1205.87,True
FIN-PROP-0114-202506,PROP-0114,2025-06-01,31072.38,29759.94,-1312.44,-0.0422,10001.4,11419.71,1418.3,0.1418,18340.24,17136.63,0.924,1203.6,True
FIN-PROP-0114-202507,PROP-0114,2025-07-01,30841.07,27865.26,-2975.81,-0.0965,9967.16,10827.06,859.89,0.0863,17038.2,15911.12,0.9125,1127.08,True
FIN-PROP-0114-202508,PROP-0114,2025-08-01,30609.76,29034.85,-1574.91,-0.0515,10001.4,11118.27,1116.86,0.1117,17916.58,16967.9,0.99,948.68,True
FIN-PROP-0114-202509,PROP-0114,2025-09-01,30440.43,29044.21,-1396.22,-0.0459,10094.95,10852.13,757.18,0.075,18192.08,16966.28,0.9741,1225.8,True
FIN-PROP-0114-202510,PROP-0114,2025-10-01,30378.45,25901.43,-4477.03,-0.1474,10222.73,10728.28,505.55,0.0495,15173.14,14297.18,0.8865,875.97,True
FIN-PROP-0114-202511,PROP-0114,2025-11-01,30440.43,28922.51,-1517.92,-0.0499,10350.52,11015.42,664.91,0.0642,17907.09,16883.35,0.981,1023.74,True
FIN-PROP-0114-202512,PROP-0114,2025-12-01,30609.76,30239.78,-369.98,-0.0121,10444.06,10812.85,368.79,0.0353,19426.93,18447.73,0.9538,979.2,True
FIN-PROP-0115-202501,PROP-0115,2025-01-01,17981.29,15545.82,-2435.47,-0.1354,5082.42,5397.55,315.13,0.062,10148.27,9650.1,0.8917,498.17,True
FIN-PROP-0115-202502,PROP-0115,2025-02-01,18116.15,15223.32,-2892.83,-0.1597,5065.81,5738.19,672.37,0.1327,9485.14,8907.68,0.8474,577.46,True
FIN-PROP-0115-202503,PROP-0115,2025-03-01,18214.87,16585.35,-1629.52,-0.0895,5020.44,5325.91,305.47,0.0608,11259.44,10792.42,0.9023,467.02,True
FIN-PROP-0115-202504,PROP-0115,2025-04-01,18251.01,15821.06,-2429.95,-0.1331,4958.46,5186.7,228.24,0.046,10634.36,10025.34,0.8545,609.02,True
FIN-PROP-0115-202505,PROP-0115,2025-05-01,18214.87,15937.81,-2277.06,-0.125,4896.48,5145.76,249.29,0.0509,10792.05,10232.41,0.8596,559.64,True
FIN-PROP-0115-202506,PROP-0115,2025-06-01,18116.15,15407.93,-2708.22,-0.1495,4851.1,4807.59,-43.52,-0.009,10600.34,10043.74,0.8447,556.61,True
FIN-PROP-0115-202507,PROP-0115,2025-07-01,17981.29,14211.21,-3770.08,-0.2097,4834.5,5552.34,717.84,0.1485,8658.87,8268.37,0.7928,390.5,True
FIN-PROP-0115-202508,PROP-0115,2025-08-01,17846.43,15008.22,-2838.21,-0.159,4851.1,5372.52,521.41,0.1075,9635.7,9008.89,0.8648,626.81,True
FIN-PROP-0115-202509,PROP-0115,2025-09-01,17747.71,14711.45,-3036.25,-0.1711,4896.48,4543.08,-353.4,-0.0722,10168.37,9622.26,0.8566,546.12,True
FIN-PROP-0115-202510,PROP-0115,2025-10-01,17711.57,14987.62,-2723.95,-0.1538,4958.46,5369.49,411.03,0.0829,9618.13,9051.06,0.8228,567.07,True
FIN-PROP-0115-202511,PROP-0115,2025-11-01,17747.71,16054.3,-1693.41,-0.0954,5020.44,4921.49,-98.95,-0.0197,11132.81,10588.86,0.8898,543.94,True
FIN-PROP-0115-202512,PROP-0115,2025-12-01,17846.43,15643.8,-2202.63,-0.1234,5065.81,5188.42,122.61,0.0242,10455.38,9807.74,0.8952,647.64,True
FIN-PROP-0116-202501,PROP-0116,2025-01-01,26085.92,21899.75,-4186.17,-0.1605,10436.98,11433.5,996.52,0.0955,10466.26,9841.24,0.8507,625.02,True
FIN-PROP-0116-202502,PROP-0116,2025-02-01,26281.56,23646.88,-2634.68,-0.1002,10402.87,11120.08,717.21,0.0689,12526.8,11905.55,0.8927,621.25,True
FIN-PROP-0116-202503,PROP-0116,2025-03-01,26424.79,22101.71,-4323.08,-0.1636,10309.7,11227.47,917.77,0.089,10874.24,9904.98,0.8072,969.26,True
FIN-PROP-0116-202504,PROP-0116,2025-04-01,26477.21,23702.05,-2775.16,-0.1048,10182.42,10007.77,-174.65,-0.0172,13694.27,12629.01,0.8662,1065.27,True
FIN-PROP-0116-202505,PROP-0116,2025-05-01,26424.79,22112.81,-4311.97,-0.1632,10055.14,10151.38,96.25,0.0096,11961.43,11312.45,0.8459,648.98,True
FIN-PROP-0116-202506,PROP-0116,2025-06-01,26281.56,23079.04,-3202.52,-0.1219,9961.96,11578.86,1616.89,0.1623,11500.19,10700.78,0.8884,799.4,True
FIN-PROP-0116-202507,PROP-0116,2025-07-01,26085.92,22085.83,-4000.09,-0.1533,9927.86,10451.55,523.7,0.0528,11634.27,10945.07,0.8679,689.2,True
FIN-PROP-0116-202508,PROP-0116,2025-08-01,25890.28,23634.14,-2256.13,-0.0871,9961.96,9454.59,-507.37,-0.0509,14179.55,13448.35,0.8838,731.19,True
FIN-PROP-0116-202509,PROP-0116,2025-09-01,25747.05,21640.45,-4106.6,-0.1595,10055.14,10474.87,419.73,0.0417,11165.59,10199.1,0.8748,966.49,True
FIN-PROP-0116-202510,PROP-0116,2025-10-01,25694.63,22688.26,-3006.37,-0.117,10182.42,11272.21,1089.8,0.107,11416.05,10811.53,0.9096,604.53,True
FIN-PROP-0116-202511,PROP-0116,2025-11-01,25747.05,20932.75,-4814.31,-0.187,10309.7,11166.86,857.16,0.0831,9765.89,9151.15,0.7998,614.73,True
FIN-PROP-0116-202512,PROP-0116,2025-12-01,25890.28,23156.67,-2733.61,-0.1056,10402.87,10645.38,242.5,0.0233,12511.29,11477.38,0.9053,1033.91,True
FIN-PROP-0117-202501,PROP-0117,2025-01-01,74217.24,68636.09,-5581.15,-0.0752,24971.34,28681.1,3709.77,0.1486,39954.98,37739.79,0.932,2215.19,True
FIN-PROP-0117-202502,PROP-0117,2025-02-01,74773.87,74711.05,-62.81,-0.0008,24889.74,29926.26,5036.52,0.2024,44784.8,41488.72,0.968,3296.07,True
FIN-PROP-0117-202503,PROP-0117,2025-03-01,75181.35,71294.78,-3886.57,-0.0517,24666.81,25397.68,730.88,0.0296,45897.09,42709.21,0.9336,3187.88,True
FIN-PROP-0117-202504,PROP-0117,2025-04-01,75330.5,71520.35,-3810.15,-0.0506,24362.28,26435.67,2073.39,0.0851,45084.68,42685.64,0.9604,2399.04,True
FIN-PROP-0117-202505,PROP-0117,2025-05-01,75181.35,73552.96,-1628.39,-0.0217,24057.75,24859.87,802.11,0.0333,48693.1,46310.09,0.953,2383.01,True
FIN-PROP-0117-202506,PROP-0117,2025-06-01,74773.87,69792.91,-4980.95,-0.0666,23834.82,24809.45,974.63,0.0409,44983.46,42472.32,0.9417,2511.14,True
FIN-PROP-0117-202507,PROP-0117,2025-07-01,74217.24,65826.54,-8390.7,-0.1131,23753.22,25704.92,1951.69,0.0822,40121.63,37208.95,0.8686,2912.68,True
FIN-PROP-0117-202508,PROP-0117,2025-08-01,73660.61,73707.94,47.33,0.0006,23834.82,24591.22,756.4,0.0317,49116.72,46441.49,0.99,2675.23,True
FIN-PROP-0117-202509,PROP-0117,2025-09-01,73253.13,67583.83,-5669.3,-0.0774,24057.75,27036.79,2979.04,0.1238,40547.04,37749.7,0.9131,2797.34,True
FIN-PROP-0117-202510,PROP-0117,2025-10-01,73103.98,67408.22,-5695.76,-0.0779,24362.28,25720.88,1358.6,0.0558,41687.34,38758.39,0.9633,2928.95,True
FIN-PROP-0117-202511,PROP-0117,2025-11-01,73253.13,69513.44,-3739.69,-0.0511,24666.81,28907.83,4241.03,0.1719,40605.6,38122.34,0.9556,2483.26,True
FIN-PROP-0117-202512,PROP-0117,2025-12-01,73660.61,72948.73,-711.88,-0.0097,24889.74,28420.12,3530.38,0.1418,44528.61,41722.21,0.99,2806.4,True
FIN-PROP-0118-202501,PROP-0118,2025-01-01,354608.12,333290.65,-21317.47,-0.0601,119077.49,133360.13,14282.64,0.1199,199930.52,186250.66,0.9361,13679.85,True
FIN-PROP-0118-202502,PROP-0118,2025-02-01,357267.68,343038.18,-14229.5,-0.0398,118688.39,139649.59,20961.2,0.1766,203388.59,194638.74,0.9422,8749.85,True
FIN-PROP-0118-202503,PROP-0118,2025-03-01,359214.61,325676.74,-33537.88,-0.0934,117625.33,123503.01,5877.68,0.05,202173.73,189909.16,0.9246,12264.57,True
FIN-PROP-0118-202504,PROP-0118,2025-04-01,359927.24,341758.66,-18168.58,-0.0505,116173.16,123977.31,7804.14,0.0672,217781.35,207409.54,0.9653,10371.81,True
FIN-PROP-0118-202505,PROP-0118,2025-05-01,359214.61,312603.83,-46610.79,-0.1298,114721.0,120780.94,6059.94,0.0528,191822.89,179699.38,0.8487,12123.5,True
FIN-PROP-0118-202506,PROP-0118,2025-06-01,357267.68,332519.91,-24747.77,-0.0693,113657.94,132210.77,18552.83,0.1632,200309.14,185984.67,0.942,14324.47,True
FIN-PROP-0118-202507,PROP-0118,2025-07-01,354608.12,360191.25,5583.13,0.0157,113268.83,119851.56,6582.73,0.0581,240339.69,224716.1,0.9801,15623.59,True
FIN-PROP-0118-202508,PROP-0118,2025-08-01,351948.56,324630.12,-27318.44,-0.0776,113657.94,121694.35,8036.41,0.0707,202935.77,193208.84,0.941,9726.94,True
FIN-PROP-0118-202509,PROP-0118,2025-09-01,350001.63,343767.98,-6233.64,-0.0178,114721.0,114746.73,25.73,0.0002,229021.26,220169.94,0.99,8851.32,True
FIN-PROP-0118-202510,PROP-0118,2025-10-01,349289.0,345261.12,-4027.87,-0.0115,116173.16,113505.34,-2667.82,-0.023,231755.78,222685.45,0.9694,9070.34,True
FIN-PROP-0118-202511,PROP-0118,2025-11-01,350001.63,322447.79,-27553.83,-0.0787,117625.33,129002.96,11377.63,0.0967,193444.83,184413.68,0.9172,9031.16,True
FIN-PROP-0118-202512,PROP-0118,2025-12-01,351948.56,342010.97,-9937.58,-0.0282,118688.39,131022.39,12334.01,0.1039,210988.58,199887.9,0.9586,11100.68,True
FIN-PROP-0119-202501,PROP-0119,2025-01-01,176600.48,169123.08,-7477.4,-0.0423,58476.7,67033.49,8556.79,0.1463,102089.59,97070.46,0.9323,5019.13,True
FIN-PROP-0119-202502,PROP-0119,2025-02-01,177924.98,165420.8,-12504.18,-0.0703,58285.62,64309.36,6023.74,0.1033,101111.44,93906.03,0.9256,7205.41,True
FIN-PROP-0119-202503,PROP-0119,2025-03-01,178894.58,180291.36,1396.78,0.0078,57763.57,70216.41,12452.84,0.2156,110074.95,102547.66,0.99,7527.29,True
FIN-PROP-0119-202504,PROP-0119,2025-04-01,179249.48,164390.62,-14858.86,-0.0829,57050.44,65442.84,8392.39,0.1471,98947.79,91880.88,0.929,7066.91,True
FIN-PROP-0119-202505,PROP-0119,2025-05-01,178894.58,172290.94,-6603.64,-0.0369,56337.31,69636.54,13299.23,0.2361,102654.4,96907.98,0.9594,5746.42,True
FIN-PROP-0119-202506,PROP-0119,2025-06-01,177924.98,157055.34,-20869.64,-0.1173,55815.27,62014.53,6199.26,0.1111,95040.82,90511.69,0.9018,4529.13,True
FIN-PROP-0119-202507,PROP-0119,2025-07-01,176600.48,167723.0,-8877.47,-0.0503,55624.18,65636.17,10011.99,0.18,102086.83,96026.33,0.9451,6060.5,True
FIN-PROP-0119-202508,PROP-0119,2025-08-01,175275.97,160986.92,-14289.05,-0.0815,55815.27,67988.17,12172.91,0.2181,92998.75,85814.81,0.9186,7183.94,True
FIN-PROP-0119-202509,PROP-0119,2025-09-01,174306.37,160815.8,-13490.57,-0.0774,56337.31,64763.38,8426.07,0.1496,96052.42,90514.12,0.9471,5538.3,True
FIN-PROP-0119-202510,PROP-0119,2025-10-01,173951.47,160438.01,-13513.46,-0.0777,57050.44,63533.1,6482.65,0.1136,96904.91,90857.0,0.921,6047.92,True
FIN-PROP-0119-202511,PROP-0119,2025-11-01,174306.37,156383.8,-17922.57,-0.1028,57763.57,74178.34,16414.77,0.2842,82205.45,77409.76,0.9161,4795.69,True
FIN-PROP-0119-202512,PROP-0119,2025-12-01,175275.97,167120.59,-8155.38,-0.0465,58285.62,67155.57,8869.95,0.1522,99965.02,93464.19,0.9443,6500.82,True
FIN-PROP-0120-202501,PROP-0120,2025-01-01,39631.93,34202.78,-5429.15,-0.137,11677.52,12560.61,883.09,0.0756,21642.16,20250.03,0.8849,1392.13,True
FIN-PROP-0120-202502,PROP-0120,2025-02-01,39929.17,36684.97,-3244.2,-0.0812,11639.36,12483.28,843.92,0.0725,24201.68,23189.4,0.9076,1012.29,True
FIN-PROP-0120-202503,PROP-0120,2025-03-01,40146.76,35554.99,-4591.78,-0.1144,11535.11,12499.5,964.39,0.0836,23055.49,21955.5,0.866,1099.99,True
FIN-PROP-0120-202504,PROP-0120,2025-04-01,40226.41,34867.04,-5359.37,-0.1332,11392.7,12592.58,1199.88,0.1053,22274.45,21058.29,0.8693,1216.16,True
FIN-PROP-0120-202505,PROP-0120,2025-05-01,40146.76,34292.32,-5854.44,-0.1458,11250.29,11469.81,219.51,0.0195,22822.52,21444.55,0.8579,1377.96,True
FIN-PROP-0120-202506,PROP-0120,2025-06-01,39929.17,35163.92,-4765.25,-0.1193,11146.04,11350.96,204.91,0.0184,23812.96,22245.24,0.8516,1567.72,True
FIN-PROP-0120-202507,PROP-0120,2025-07-01,39631.93,34662.6,-4969.33,-0.1254,11107.89,12893.44,1785.55,0.1607,21769.17,20420.59,0.8875,1348.58,True
FIN-PROP-0120-202508,PROP-0120,2025-08-01,39334.69,31528.94,-7805.75,-0.1984,11146.04,11560.91,414.87,0.0372,19968.03,18944.26,0.8162,1023.77,True
FIN-PROP-0120-202509,PROP-0120,2025-09-01,39117.1,33885.55,-5231.54,-0.1337,11250.29,11930.69,680.4,0.0605,21954.86,20872.43,0.8399,1082.43,True
FIN-PROP-0120-202510,PROP-0120,2025-10-01,39037.45,31027.85,-8009.6,-0.2052,11392.7,12088.76,696.06,0.0611,18939.09,18070.12,0.8343,868.97,True
FIN-PROP-0120-202511,PROP-0120,2025-11-01,39117.1,34299.4,-4817.69,-0.1232,11535.11,12682.61,1147.5,0.0995,21616.79,20115.24,0.8726,1501.55,True
FIN-PROP-0120-202512,PROP-0120,2025-12-01,39334.69,36533.85,-2800.84,-0.0712,11639.36,13437.3,1797.93,0.1545,23096.55,21520.39,0.922,1576.17,True
FIN-PROP-0121-202501,PROP-0121,2025-01-01,76691.73,69873.51,-6818.22,-0.0889,24822.37,27369.14,2546.77,0.1026,42504.38,40081.15,0.9107,2423.22,True
FIN-PROP-0121-202502,PROP-0121,2025-02-01,77266.92,65851.57,-11415.35,-0.1477,24741.26,25879.0,1137.74,0.046,39972.58,37979.22,0.9,1993.35,True
FIN-PROP-0121-202503,PROP-0121,2025-03-01,77687.98,70662.41,-7025.57,-0.0904,24519.66,25672.25,1152.6,0.047,44990.16,41828.46,0.9534,3161.7,True
FIN-PROP-0121-202504,PROP-0121,2025-04-01,77842.11,70894.31,-6947.8,-0.0893,24216.94,23870.01,-346.93,-0.0143,47024.3,45167.46,0.9035,1856.84,True
FIN-PROP-0121-202505,PROP-0121,2025-05-01,77687.98,71141.07,-6546.91,-0.0843,23914.23,23463.97,-450.27,-0.0188,47677.11,44735.3,0.9114,2941.8,True
FIN-PROP-0121-202506,PROP-0121,2025-06-01,77266.92,74970.32,-2296.6,-0.0297,23692.63,24698.04,1005.41,0.0424,50272.28,48364.81,0.9737,1907.47,True
FIN-PROP-0121-202507,PROP-0121,2025-07-01,76691.73,70853.03,-5838.7,-0.0761,23611.52,23875.76,264.24,0.0112,46977.28,44825.88,0.9235,2151.4,True
FIN-PROP-0121-202508,PROP-0121,2025-08-01,76116.54,74965.06,-1151.48,-0.0151,23692.63,20613.15,-3079.48,-0.13,54351.9,51278.92,0.9867,3072.99,True
FIN-PROP-0121-202509,PROP-0121,2025-09-01,75695.48,76759.43,1063.95,0.0141,23914.23,24953.52,1039.29,0.0435,51805.9,49811.84,0.99,1994.06,True
FIN-PROP-0121-202510,PROP-0121,2025-10-01,75541.35,64283.62,-11257.74,-0.149,24216.94,21992.68,-2224.26,-0.0918,42290.94,39932.88,0.8673,2358.06,True
FIN-PROP-0121-202511,PROP-0121,2025-11-01,75695.48,72780.91,-2914.56,-0.0385,24519.66,23785.47,-734.18,-0.0299,48995.44,45778.62,0.99,3216.82,True
FIN-PROP-0121-202512,PROP-0121,2025-12-01,76116.54,69727.35,-6389.19,-0.0839,24741.26,24803.13,61.87,0.0025,44924.22,41795.24,0.9356,3128.98,True
FIN-PROP-0122-202501,PROP-0122,2025-01-01,145880.61,146483.87,603.26,0.0041,44717.23,48285.81,3568.58,0.0798,98198.06,92093.04,0.9822,6105.02,True
FIN-PROP-0122-202502,PROP-0122,2025-02-01,146974.71,146996.2,21.48,0.0001,44571.11,45532.02,960.91,0.0216,101464.18,95997.94,0.99,5466.24,True
FIN-PROP-0122-202503,PROP-0122,2025-03-01,147775.65,148511.12,735.47,0.005,44171.9,51532.5,7360.6,0.1666,96978.63,92508.0,0.9813,4470.63,True
FIN-PROP-0122-202504,PROP-0122,2025-04-01,148068.82,141081.36,-6987.46,-0.0472,43626.57,49187.17,5560.6,0.1275,91894.19,87417.66,0.9302,4476.53,True
FIN-PROP-0122-202505,PROP-0122,2025-05-01,147775.65,133229.84,-14545.82,-0.0984,43081.23,46244.07,3162.84,0.0734,86985.77,81192.47,0.8989,5793.3,True
FIN-PROP-0122-202506,PROP-0122,2025-06-01,146974.71,125052.58,-21922.13,-0.1492,42682.02,43755.54,1073.52,0.0252,81297.04,77405.27,0.9163,3891.76,True
FIN-PROP-0122-202507,PROP-0122,2025-07-01,145880.61,138851.71,-7028.9,-0.0482,42535.9,46939.86,4403.96,0.1035,91911.85,85787.23,0.9517,6124.62,True
FIN-PROP-0122-202508,PROP-0122,2025-08-01,144786.51,136240.75,-8545.75,-0.059,42682.02,52436.66,9754.64,0.2285,83804.09,80218.56,0.9473,3585.53,True
FIN-PROP-0122-202509,PROP-0122,2025-09-01,143985.57,127162.14,-16823.42,-0.1168,43081.23,48182.83,5101.6,0.1184,78979.31,75755.31,0.8886,3223.99,True
FIN-PROP-0122-202510,PROP-0122,2025-10-01,143692.4,135302.51,-8389.9,-0.0584,43626.57,48679.97,5053.41,0.1158,86622.53,81257.19,0.99,5365.34,True
FIN-PROP-0122-202511,PROP-0122,2025-11-01,143985.57,130162.36,-13823.2,-0.096,44171.9,53237.75,9065.85,0.2052,76924.61,71161.84,0.9148,5762.77,True
FIN-PROP-0122-202512,PROP-0122,2025-12-01,144786.51,129972.82,-14813.68,-0.1023,44571.11,47207.18,2636.07,0.0591,82765.64,78501.56,0.9231,4264.09,True
FIN-PROP-0123-202501,PROP-0123,2025-01-01,140402.03,135845.66,-4556.37,-0.0325,49003.8,47889.06,-1114.74,-0.0227,87956.61,83570.59,0.9613,4386.01,True
FIN-PROP-0123-202502,PROP-0123,2025-02-01,141455.05,140434.38,-1020.67,-0.0072,48843.67,49669.29,825.62,0.0169,90765.09,87107.82,0.9784,3657.26,True
